Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,days_since_update
BUSINESS,4.5,416,0.1-10MB,Free,0.0,Everyone,Business,62
GAME,4.0,630,10.1-20MB,Paid,4.99,Everyone,Adventure,674
GAME,4.7,358817,40.1-50MB,Free,0.0,Everyone,Arcade,32
FAMILY,2.9,1073,0.1-10MB,Free,0.0,Everyone,Entertainment,733
FAMILY,3.3,11,0.1-10MB,Free,0.0,Teen,Entertainment,373
LIBRARIES_AND_DEMO,4.3,26,0.1-10MB,Free,0.0,Everyone,Libraries & Demo,192
TRAVEL_AND_LOCAL,4.3,4,10.1-20MB,Free,0.0,Everyone,Travel & Local,453
FAMILY,4.4,13155,80.1-90MB,Free,0.0,Everyone,Education;Pretend Play,806
FAMILY,4.6,71,0.1-10MB,Paid,2.49,Everyone,Strategy,170
FAMILY,4.8,23,30.1-40MB,Free,0.0,Everyone,Educational;Education,276
EVENTS,4.6,8232,50.1-60MB,Free,0.0,Everyone,Events,31
COMMUNICATION,4.0,56642847,Varies with device,Free,0.0,Everyone,Communication,30
GAME,3.8,2691,50.1-60MB,Free,0.0,Teen,Adventure,555
SOCIAL,4.3,9562,0.1-10MB,Free,0.0,Teen,Social,92
MEDICAL,4.3,16,30.1-40MB,Free,0.0,Everyone,Medical,92
DATING,4.0,28671,Varies with device,Free,0.0,Mature 17+,Dating,30
MAPS_AND_NAVIGATION,4.5,53562,50.1-60MB,Free,0.0,Everyone,Maps & Navigation,119
LIFESTYLE,4.4,13213,20.1-30MB,Free,0.0,Everyone,Lifestyle,156
HOUSE_AND_HOME,4.3,174,0.1-10MB,Free,0.0,Everyone,House & Home,36
LIFESTYLE,4.0,576,0.1-10MB,Free,0.0,Everyone,Lifestyle,85
COMMUNICATION,4.1,1035,10.1-20MB,Free,0.0,Everyone,Communication,24
PERSONALIZATION,4.4,6271,0.1-10MB,Free,0.0,Everyone,Personalization,919
SOCIAL,3.6,40,0.1-10MB,Free,0.0,Everyone,Social,560
TOOLS,4.3,576454,0.1-10MB,Free,0.0,Everyone,Tools,207
HEALTH_AND_FITNESS,4.7,11689,10.1-20MB,Free,0.0,Everyone,Health & Fitness,35
VIDEO_PLAYERS,4.1,40,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,414
EVENTS,5.0,3,20.1-30MB,Free,0.0,Everyone,Events,60
FAMILY,4.2,721646,90.1-100MB,Free,0.0,Teen,Simulation,29
FAMILY,3.9,1455,0.1-10MB,Free,0.0,Everyone,Entertainment,324
FINANCE,4.2,21996,10.1-20MB,Free,0.0,Everyone,Finance,43
FOOD_AND_DRINK,4.2,68270,60.1-70MB,Free,0.0,Everyone,Food & Drink,72
SPORTS,5.0,7,60.1-70MB,Free,0.0,Everyone,Sports,39
GAME,4.3,5785,90.1-100MB,Free,0.0,Teen,Racing,506
FOOD_AND_DRINK,4.3,511420,Varies with device,Free,0.0,Everyone,Food & Drink,30
PERSONALIZATION,4.8,201,60.1-70MB,Paid,1.49,Everyone,Personalization,27
FAMILY,5.0,8,0.1-10MB,Free,0.0,Everyone,Education,24
SOCIAL,4.3,0,0.1-10MB,Free,0.0,Everyone,Social,1072
GAME,4.5,5476569,50.1-60MB,Free,0.0,Teen,Action,28
PERSONALIZATION,4.4,7,0.1-10MB,Free,0.0,Everyone,Personalization,368
ENTERTAINMENT,4.3,1633682,50.1-60MB,Free,0.0,Everyone,Entertainment,59
PRODUCTIVITY,3.2,6752,0.1-10MB,Free,0.0,Everyone,Productivity,163
COMMUNICATION,4.2,5387446,Varies with device,Free,0.0,Everyone,Communication,31
ENTERTAINMENT,4.3,256664,70.1-80MB,Free,0.0,Everyone,Entertainment,119
SHOPPING,4.8,14,0.1-10MB,Paid,2.49,Everyone,Shopping,107
BUSINESS,4.5,80,10.1-20MB,Free,0.0,Everyone,Business,616
FAMILY,4.1,135,0.1-10MB,Paid,4.84,Everyone,Education,1652
HEALTH_AND_FITNESS,4.3,12,0.1-10MB,Free,0.0,Everyone,Health & Fitness,923
GAME,4.5,1914,20.1-30MB,Free,0.0,Everyone,Trivia,63
GAME,4.4,19816,50.1-60MB,Free,0.0,Everyone,Racing,301
EDUCATION,4.4,54798,10.1-20MB,Free,0.0,Everyone,Education,32
TOOLS,4.6,2176,0.1-10MB,Free,0.0,Everyone,Tools,30
BUSINESS,4.3,30,90.1-100MB,Free,0.0,Everyone 10+,Business,46
COMMUNICATION,4.0,474,0.1-10MB,Free,0.0,Everyone,Communication,756
MAPS_AND_NAVIGATION,4.3,32225,0.1-10MB,Free,0.0,Everyone,Maps & Navigation,36
FAMILY,4.4,16,40.1-50MB,Free,0.0,Everyone,Simulation;Education,33
PERSONALIZATION,4.2,33074,0.1-10MB,Free,0.0,Everyone,Personalization,119
BOOKS_AND_REFERENCE,3.9,1778,0.1-10MB,Free,0.0,Mature 17+,Books & Reference,1415
FAMILY,4.5,2376564,Varies with device,Paid,6.99,Everyone 10+,Arcade;Action & Adventure,38
PHOTOGRAPHY,4.0,125616,Varies with device,Free,0.0,Everyone,Photography,539
FAMILY,3.0,119,0.1-10MB,Free,0.0,Everyone,Entertainment,252
NEWS_AND_MAGAZINES,4.3,93708,Varies with device,Free,0.0,Everyone,News & Magazines,53
SPORTS,4.3,3,0.1-10MB,Free,0.0,Everyone,Sports,414
GAME,3.7,11,0.1-10MB,Free,0.0,Everyone,Card,102
BUSINESS,4.1,489,10.1-20MB,Free,0.0,Everyone,Business,65
GAME,4.3,2045554,20.1-30MB,Free,0.0,Teen,Role Playing,32
SPORTS,4.7,5229,10.1-20MB,Free,0.0,Everyone,Sports,106
FINANCE,4.6,111254,0.1-10MB,Free,0.0,Everyone,Finance,59
FAMILY,4.5,10216997,Varies with device,Free,0.0,Everyone 10+,Casual;Action & Adventure,50
MEDICAL,4.3,0,20.1-30MB,Free,0.0,Everyone,Medical,45
FAMILY,4.3,56444,40.1-50MB,Paid,4.99,Everyone,Sports;Action & Adventure,569
FAMILY,4.3,2,0.1-10MB,Free,0.0,Teen,Strategy,717
PHOTOGRAPHY,4.9,7,0.1-10MB,Free,0.0,Everyone,Photography,1147
FINANCE,3.9,460,0.1-10MB,Free,0.0,Everyone,Finance,46
HEALTH_AND_FITNESS,4.3,0,0.1-10MB,Free,0.0,Everyone,Health & Fitness,53
FAMILY,3.6,17,10.1-20MB,Free,0.0,Teen,Education,1081
BUSINESS,4.7,4162,0.1-10MB,Free,0.0,Everyone,Business,38
EDUCATION,4.3,423,20.1-30MB,Free,0.0,Everyone,Education,150
GAME,4.2,152,10.1-20MB,Free,0.0,Teen,Casino,54
NEWS_AND_MAGAZINES,4.6,2090,0.1-10MB,Free,0.0,Everyone,News & Magazines,26
MEDICAL,4.7,4318,10.1-20MB,Free,0.0,Everyone,Medical,36
DATING,4.4,28,0.1-10MB,Free,0.0,Everyone,Dating,46
LIBRARIES_AND_DEMO,4.3,434,10.1-20MB,Free,0.0,Everyone,Libraries & Demo,86
GAME,4.5,1128805,50.1-60MB,Free,0.0,Teen,Arcade,94
MEDICAL,4.5,171,10.1-20MB,Paid,10.0,Everyone 10+,Medical,344
TOOLS,4.3,0,10.1-20MB,Free,0.0,Everyone,Tools,29
TRAVEL_AND_LOCAL,4.2,2129707,Varies with device,Free,0.0,Everyone,Travel & Local,25
COMICS,4.5,144,0.1-10MB,Free,0.0,Everyone,Comics,43
LIFESTYLE,3.8,6,0.1-10MB,Free,0.0,Everyone,Lifestyle,913
SHOPPING,3.3,9189,90.1-100MB,Free,0.0,Teen,Shopping,30
FAMILY,4.7,38,0.1-10MB,Free,0.0,Everyone,Education,57
PHOTOGRAPHY,4.3,1517369,Varies with device,Free,0.0,Everyone,Photography,178
TOOLS,3.7,338449,0.1-10MB,Free,0.0,Everyone,Tools,73
FAMILY,4.5,4251,10.1-20MB,Free,0.0,Everyone,Education,126
GAME,4.1,389,Varies with device,Free,0.0,Teen,Board,59
MAPS_AND_NAVIGATION,4.3,63920,20.1-30MB,Free,0.0,Everyone,Maps & Navigation,34
FAMILY,3.0,2,0.1-10MB,Free,0.0,Everyone,Education;Education,323
SPORTS,3.5,50179,20.1-30MB,Free,0.0,Everyone,Sports,29
PRODUCTIVITY,4.3,2,20.1-30MB,Free,0.0,Everyone,Productivity,119
GAME,4.5,592282,Varies with device,Free,0.0,Everyone,Music,28
FINANCE,4.2,112656,90.1-100MB,Free,0.0,Everyone,Finance,43
PRODUCTIVITY,4.1,349151,Varies with device,Free,0.0,Everyone,Productivity,30
GAME,4.5,946926,50.1-60MB,Free,0.0,Everyone,Simulation,179
FAMILY,2.2,54,0.1-10MB,Free,0.0,Everyone,Entertainment,123
FINANCE,4.6,260547,Varies with device,Free,0.0,Everyone,Finance,31
NEWS_AND_MAGAZINES,2.9,61,0.1-10MB,Free,0.0,Everyone,News & Magazines,576
FAMILY,4.3,95,20.1-30MB,Free,0.0,Teen,Educational,188
GAME,4.5,27725352,70.1-80MB,Free,0.0,Everyone 10+,Arcade,50
COMMUNICATION,4.4,2473693,Varies with device,Free,0.0,Everyone,Communication,31
SPORTS,4.4,783025,Varies with device,Free,0.0,Everyone,Sports,85
FAMILY,3.7,40678,10.1-20MB,Free,0.0,Everyone,Casual,466
LIFESTYLE,3.5,155,10.1-20MB,Free,0.0,Everyone,Lifestyle,322
GAME,4.0,271214,Varies with device,Free,0.0,Teen,Arcade,37
FAMILY,2.4,407,0.1-10MB,Free,0.0,Mature 17+,Entertainment,507
COMMUNICATION,4.1,141,0.1-10MB,Free,0.0,Everyone,Communication,255
LIFESTYLE,4.0,47,0.1-10MB,Free,0.0,Everyone,Lifestyle,394
MEDICAL,4.6,87,0.1-10MB,Paid,5.99,Everyone,Medical,495
PRODUCTIVITY,4.4,574719,10.1-20MB,Free,0.0,Everyone,Productivity,46
BOOKS_AND_REFERENCE,4.1,85842,30.1-40MB,Free,0.0,Everyone,Books & Reference,67
SOCIAL,4.1,309872,80.1-90MB,Free,0.0,Teen,Social,28
FAMILY,2.7,5706,40.1-50MB,Free,0.0,Everyone,Entertainment,414
GAME,4.8,133180,50.1-60MB,Free,0.0,Everyone 10+,Arcade,231
SPORTS,4.5,152780,Varies with device,Free,0.0,Everyone,Sports,44
SHOPPING,4.2,609186,20.1-30MB,Free,0.0,Everyone,Shopping,39
GAME,4.6,338742,40.1-50MB,Free,0.0,Teen,Action,28
FAMILY,4.8,13,0.1-10MB,Free,0.0,Everyone,Entertainment,29
MEDICAL,4.5,63,20.1-30MB,Paid,9.99,Everyone,Medical,697
GAME,4.2,2180,50.1-60MB,Free,0.0,Everyone 10+,Action,217
BOOKS_AND_REFERENCE,4.3,0,0.1-10MB,Free,0.0,Everyone,Books & Reference,617
MEDICAL,4.6,73118,30.1-40MB,Free,0.0,Everyone,Medical,113
TOOLS,1.9,8,0.1-10MB,Free,0.0,Everyone,Tools,135
NEWS_AND_MAGAZINES,4.4,30722,Varies with device,Free,0.0,Teen,News & Magazines,29
HEALTH_AND_FITNESS,4.4,465,0.1-10MB,Free,0.0,Everyone,Health & Fitness,85
MAPS_AND_NAVIGATION,4.7,4501,20.1-30MB,Free,0.0,Teen,Maps & Navigation,37
VIDEO_PLAYERS,3.6,12764,20.1-30MB,Free,0.0,Teen,Video Players & Editors,51
COMMUNICATION,4.3,335646,0.1-10MB,Free,0.0,Everyone,Communication,36
FAMILY,4.3,1018,30.1-40MB,Free,0.0,Everyone,Education;Education,429
FAMILY,4.9,37,0.1-10MB,Free,0.0,Everyone,Education,34
GAME,4.0,42182,0.1-10MB,Free,0.0,Everyone,Arcade,237
HOUSE_AND_HOME,3.6,4087,0.1-10MB,Free,0.0,Everyone,House & Home,46
HEALTH_AND_FITNESS,3.9,357417,Varies with device,Free,0.0,Everyone,Health & Fitness,36
FINANCE,4.1,138371,Varies with device,Free,0.0,Everyone,Finance,29
COMMUNICATION,4.3,0,Varies with device,Free,0.0,Everyone,Communication,381
COMMUNICATION,4.3,0,10.1-20MB,Free,0.0,Teen,Communication,254
HEALTH_AND_FITNESS,4.4,2107,Varies with device,Paid,2.99,Everyone,Health & Fitness,983
FAMILY,4.3,169609,30.1-40MB,Free,0.0,Everyone,Arcade;Action & Adventure,79
PRODUCTIVITY,4.2,6,40.1-50MB,Free,0.0,Everyone,Productivity,35
FAMILY,3.9,53,0.1-10MB,Free,0.0,Everyone,Entertainment,345
GAME,4.0,7718,40.1-50MB,Free,0.0,Everyone,Action,29
WEATHER,4.5,3005,20.1-30MB,Paid,2.99,Everyone,Weather,27
NEWS_AND_MAGAZINES,4.3,0,Varies with device,Free,0.0,Everyone,News & Magazines,484
GAME,4.3,85882,20.1-30MB,Free,0.0,Everyone,Arcade,297
LIFESTYLE,4.4,726074,40.1-50MB,Free,0.0,Everyone,Lifestyle,29
GAME,4.0,254518,90.1-100MB,Free,0.0,Mature 17+,Action,53
EDUCATION,4.3,16195,0.1-10MB,Free,0.0,Everyone,Education,710
DATING,4.2,1545,Varies with device,Paid,3.99,Mature 17+,Dating,73
BOOKS_AND_REFERENCE,5.0,23,Varies with device,Free,0.0,Everyone,Books & Reference,894
TOOLS,4.1,278,0.1-10MB,Free,0.0,Everyone,Tools,60
FAMILY,3.0,2,80.1-90MB,Paid,2.99,Everyone,Educational;Creativity,67
FAMILY,4.4,6738,50.1-60MB,Free,0.0,Everyone,Simulation,84
PRODUCTIVITY,4.3,3,0.1-10MB,Paid,2.6,Everyone,Productivity,1565
FAMILY,4.1,17,0.1-10MB,Free,0.0,Everyone,Education,341
TOOLS,3.9,19758,0.1-10MB,Free,0.0,Everyone,Tools,229
PARENTING,4.0,3346,30.1-40MB,Free,0.0,Everyone,Parenting;Music & Video,77
GAME,3.9,1987,60.1-70MB,Free,0.0,Mature 17+,Action,261
FAMILY,4.4,764967,60.1-70MB,Free,0.0,Everyone,Puzzle,57
FAMILY,4.4,148536,50.1-60MB,Free,0.0,Everyone,Education;Education,28
ART_AND_DESIGN,4.3,61,0.1-10MB,Free,0.0,Everyone,Art & Design;Action & Adventure,177
BEAUTY,4.5,26834,50.1-60MB,Free,0.0,Everyone,Beauty,38
PERSONALIZATION,4.1,585,0.1-10MB,Free,0.0,Everyone,Personalization,72
FAMILY,3.8,87734,30.1-40MB,Free,0.0,Teen,Entertainment,43
MEDICAL,3.8,122,Varies with device,Free,0.0,Everyone,Medical,28
GAME,4.4,889425,40.1-50MB,Free,0.0,Teen,Action,1132
VIDEO_PLAYERS,4.5,83,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,107
FAMILY,4.0,10773,0.1-10MB,Free,0.0,Everyone,Education,275
COMMUNICATION,4.3,76498,0.1-10MB,Free,0.0,Teen,Communication,72
PRODUCTIVITY,3.6,26,0.1-10MB,Free,0.0,Everyone,Productivity,1200
HEALTH_AND_FITNESS,2.4,577,0.1-10MB,Free,0.0,Everyone,Health & Fitness,128
FOOD_AND_DRINK,4.5,455377,30.1-40MB,Free,0.0,Everyone,Food & Drink,30
PHOTOGRAPHY,4.7,1320,0.1-10MB,Free,0.0,Everyone,Photography,65
BUSINESS,2.9,97,0.1-10MB,Free,0.0,Everyone,Business,79
GAME,3.5,3048,20.1-30MB,Free,0.0,Teen,Action,543
SHOPPING,5.0,4,0.1-10MB,Free,0.0,Everyone,Shopping,837
PERSONALIZATION,4.0,649,10.1-20MB,Free,0.0,Everyone,Personalization,519
BUSINESS,4.2,715,0.1-10MB,Free,0.0,Everyone,Business,30
FOOD_AND_DRINK,4.5,131569,0.1-10MB,Free,0.0,Everyone,Food & Drink,28
BUSINESS,4.6,48,0.1-10MB,Free,0.0,Everyone,Business,375
PERSONALIZATION,4.7,1873,10.1-20MB,Free,0.0,Everyone,Personalization,662
FAMILY,2.8,4635,0.1-10MB,Free,0.0,Everyone,Entertainment,242
SPORTS,4.5,2371338,30.1-40MB,Free,0.0,Teen,Sports,403
MEDICAL,4.2,1747,0.1-10MB,Free,0.0,Everyone,Medical,683
COMMUNICATION,4.2,781810,Varies with device,Free,0.0,Everyone,Communication,30
FAMILY,4.8,12400,Varies with device,Paid,4.99,Everyone,Puzzle,78
MEDICAL,5.0,1,20.1-30MB,Free,0.0,Everyone,Medical,28
TRAVEL_AND_LOCAL,2.2,83,0.1-10MB,Free,0.0,Everyone,Travel & Local,57
LIBRARIES_AND_DEMO,4.1,66,0.1-10MB,Free,0.0,Everyone,Libraries & Demo,572
SPORTS,4.1,4374,50.1-60MB,Free,0.0,Everyone,Sports,351
MEDICAL,4.2,22,10.1-20MB,Free,0.0,Everyone,Medical,93
FAMILY,4.1,29319,20.1-30MB,Free,0.0,Everyone,Casual;Action & Adventure,105
TOOLS,3.8,5431,0.1-10MB,Free,0.0,Everyone,Tools,291
FINANCE,5.0,2,0.1-10MB,Free,0.0,Everyone,Finance,924
PERSONALIZATION,4.2,115773,Varies with device,Free,0.0,Everyone,Personalization,101
BOOKS_AND_REFERENCE,3.8,38,0.1-10MB,Free,0.0,Everyone,Books & Reference,74
FAMILY,4.3,4,0.1-10MB,Free,0.0,Everyone,Entertainment,233
FAMILY,4.7,394842,70.1-80MB,Free,0.0,Everyone,Casual;Pretend Play,27
ENTERTAINMENT,4.5,653008,10.1-20MB,Free,0.0,Everyone,Entertainment,72
PHOTOGRAPHY,4.6,1159058,20.1-30MB,Free,0.0,Everyone,Photography,28
FAMILY,3.9,6903,20.1-30MB,Free,0.0,Everyone,Educational;Pretend Play,212
WEATHER,4.3,3,10.1-20MB,Free,0.0,Everyone,Weather,900
FAMILY,4.5,256219,90.1-100MB,Free,0.0,Everyone,Strategy,31
FINANCE,4.4,43313,30.1-40MB,Free,0.0,Everyone,Finance,53
FAMILY,4.7,2910,0.1-10MB,Free,0.0,Everyone,Entertainment,670
FOOD_AND_DRINK,3.4,6507,10.1-20MB,Free,0.0,Everyone,Food & Drink,141
SOCIAL,4.0,80987,20.1-30MB,Free,0.0,Teen,Social,32
NEWS_AND_MAGAZINES,4.3,39,0.1-10MB,Free,0.0,Everyone,News & Magazines,135
HEALTH_AND_FITNESS,4.2,287,10.1-20MB,Free,0.0,Everyone,Health & Fitness,32
TOOLS,3.3,688,0.1-10MB,Free,0.0,Everyone,Tools,360
NEWS_AND_MAGAZINES,4.4,2959,0.1-10MB,Free,0.0,Everyone,News & Magazines,27
VIDEO_PLAYERS,4.5,18699,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,157
MEDICAL,4.3,6,0.1-10MB,Free,0.0,Everyone,Medical,533
PERSONALIZATION,4.6,49657,0.1-10MB,Free,0.0,Everyone,Personalization,25
SPORTS,3.7,20,0.1-10MB,Free,0.0,Everyone,Sports,266
GAME,4.5,559,30.1-40MB,Free,0.0,Everyone 10+,Action,28
GAME,4.3,157264,60.1-70MB,Free,0.0,Everyone,Arcade,609
MEDICAL,4.2,5661,Varies with device,Free,0.0,Everyone,Medical,499
PHOTOGRAPHY,4.2,914917,Varies with device,Free,0.0,Everyone,Photography,40
PHOTOGRAPHY,4.1,49211,0.1-10MB,Free,0.0,Everyone,Photography,589
FINANCE,4.5,96,10.1-20MB,Free,0.0,Everyone,Finance,70
PRODUCTIVITY,4.4,480643,Varies with device,Free,0.0,Everyone,Productivity,40
SPORTS,4.6,666521,20.1-30MB,Free,0.0,Everyone,Sports,33
SHOPPING,4.6,2278,10.1-20MB,Free,0.0,Everyone,Shopping,47
PERSONALIZATION,4.3,0,10.1-20MB,Paid,0.99,Everyone,Personalization,747
GAME,4.3,0,Varies with device,Free,0.0,Everyone,Arcade,79
SOCIAL,4.5,76480,10.1-20MB,Free,0.0,Mature 17+,Social,25
SOCIAL,4.6,70449,Varies with device,Free,0.0,Teen,Social,35
GAME,4.5,14253,80.1-90MB,Free,0.0,Everyone,Racing,225
SPORTS,4.5,1605267,Varies with device,Free,0.0,Everyone,Sports,634
BUSINESS,4.3,0,10.1-20MB,Free,0.0,Everyone,Business,123
BUSINESS,3.8,5868,10.1-20MB,Free,0.0,Everyone,Business,59
BUSINESS,4.0,3,0.1-10MB,Free,0.0,Everyone,Business,1061
MEDICAL,4.0,91,0.1-10MB,Free,0.0,Everyone,Medical,2396
GAME,4.4,1432447,50.1-60MB,Free,0.0,Everyone,Arcade,295
FAMILY,4.3,31970,70.1-80MB,Free,0.0,Everyone,Puzzle,450
SHOPPING,3.8,208,0.1-10MB,Free,0.0,Everyone,Shopping,1297
COMMUNICATION,4.1,55110,0.1-10MB,Free,0.0,Everyone,Communication,72
FAMILY,4.6,33,0.1-10MB,Free,0.0,Everyone,Casual,286
FAMILY,4.0,16190,80.1-90MB,Free,0.0,Everyone,Action;Action & Adventure,129
LIFESTYLE,4.5,8096,10.1-20MB,Free,0.0,Mature 17+,Lifestyle,28
COMMUNICATION,4.3,1,0.1-10MB,Free,0.0,Everyone,Communication,1429
BOOKS_AND_REFERENCE,4.4,384368,Varies with device,Free,0.0,Everyone,Books & Reference,27
GAME,4.5,10055521,90.1-100MB,Free,0.0,Everyone,Casual,64
MEDICAL,4.3,6,20.1-30MB,Free,0.0,Everyone,Medical,42
PRODUCTIVITY,4.3,247,0.1-10MB,Free,0.0,Everyone,Productivity,800
TRAVEL_AND_LOCAL,2.3,9,60.1-70MB,Free,0.0,Everyone,Travel & Local,147
TOOLS,3.9,203,0.1-10MB,Free,0.0,Everyone,Tools,546
GAME,4.6,1327269,90.1-100MB,Free,0.0,Teen,Racing,506
COMMUNICATION,4.4,10341,0.1-10MB,Free,0.0,Everyone,Communication,57
NEWS_AND_MAGAZINES,4.2,40167,0.1-10MB,Free,0.0,Everyone,News & Magazines,32
FAMILY,3.7,37,0.1-10MB,Free,0.0,Everyone,Education,1139
VIDEO_PLAYERS,3.0,78,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,1807
PHOTOGRAPHY,4.2,784,10.1-20MB,Free,0.0,Everyone,Photography,124
LIFESTYLE,3.9,7376,10.1-20MB,Free,0.0,Everyone,Lifestyle,232
PRODUCTIVITY,4.5,208543,Varies with device,Free,0.0,Everyone,Productivity,57
FAMILY,4.4,2952,30.1-40MB,Free,0.0,Everyone,Education;Education,73
HEALTH_AND_FITNESS,4.5,183669,50.1-60MB,Free,0.0,Everyone,Health & Fitness,35
FAMILY,4.3,3,10.1-20MB,Paid,0.99,Everyone,Education;Brain Games,246
SOCIAL,4.1,68025,0.1-10MB,Free,0.0,Everyone,Social,137
DATING,3.5,2593,0.1-10MB,Free,0.0,Mature 17+,Dating,37
TOOLS,3.4,3491,0.1-10MB,Free,0.0,Everyone,Tools,31
FAMILY,4.4,31,0.1-10MB,Free,0.0,Everyone,Entertainment,89
FAMILY,4.2,214,60.1-70MB,Paid,4.99,Everyone,Board;Brain Games,261
BOOKS_AND_REFERENCE,4.6,595,0.1-10MB,Free,0.0,Everyone,Books & Reference,794
DATING,3.8,5164,20.1-30MB,Free,0.0,Mature 17+,Dating,38
FAMILY,4.4,276,Varies with device,Free,0.0,Everyone,Education,892
TOOLS,4.1,67,0.1-10MB,Free,0.0,Everyone,Tools,116
ENTERTAINMENT,3.4,87384,Varies with device,Free,0.0,Everyone,Entertainment,716
SOCIAL,4.0,712,20.1-30MB,Free,0.0,Teen,Social,179
MAPS_AND_NAVIGATION,4.3,38,0.1-10MB,Free,0.0,Everyone,Maps & Navigation,79
FAMILY,4.0,42,10.1-20MB,Free,0.0,Everyone,Casual,654
PERSONALIZATION,4.3,0,10.1-20MB,Free,0.0,Teen,Personalization,136
FINANCE,4.3,129304,Varies with device,Free,0.0,Everyone,Finance,29
FAMILY,4.3,43,0.1-10MB,Free,0.0,Everyone,Education,258
SOCIAL,4.7,2068,0.1-10MB,Free,0.0,Everyone,Social,1601
BUSINESS,4.8,148945,20.1-30MB,Free,0.0,Everyone,Business,43
NEWS_AND_MAGAZINES,4.3,17,0.1-10MB,Free,0.0,Everyone,News & Magazines,535
COMMUNICATION,4.4,3128611,Varies with device,Free,0.0,Mature 17+,Communication,35
MEDICAL,4.9,14,0.1-10MB,Free,0.0,Everyone,Medical,49
HOUSE_AND_HOME,3.8,14653,Varies with device,Free,0.0,Everyone,House & Home,46
COMMUNICATION,4.3,230564,Varies with device,Free,0.0,Everyone,Communication,31
SOCIAL,4.2,4828372,Varies with device,Free,0.0,Teen,Social,36
SOCIAL,4.6,60562,10.1-20MB,Free,0.0,Mature 17+,Social,25
PERSONALIZATION,3.9,25035,10.1-20MB,Free,0.0,Everyone,Personalization,680
MEDICAL,4.3,35,0.1-10MB,Paid,3.99,Everyone,Medical,1367
PERSONALIZATION,4.7,6342,30.1-40MB,Free,0.0,Everyone,Personalization,49
FAMILY,3.0,42515,0.1-10MB,Free,0.0,Everyone,Casual,100
FAMILY,3.6,21095,0.1-10MB,Free,0.0,Everyone,Entertainment,623
EDUCATION,4.5,756,10.1-20MB,Free,0.0,Everyone,Education,74
PERSONALIZATION,4.3,100130,Varies with device,Free,0.0,Everyone,Personalization,67
TOOLS,4.4,11393,0.1-10MB,Free,0.0,Everyone,Tools,35
TRAVEL_AND_LOCAL,3.7,16980,Varies with device,Free,0.0,Everyone,Travel & Local,44
LIBRARIES_AND_DEMO,4.6,3014,20.1-30MB,Free,0.0,Everyone,Libraries & Demo,65
SPORTS,4.6,152653,10.1-20MB,Free,0.0,Everyone,Sports,28
GAME,4.4,4921122,Varies with device,Free,0.0,Everyone 10+,Arcade,77
FAMILY,4.6,4451317,Varies with device,Free,0.0,Everyone,Casual,43
LIFESTYLE,2.1,2390,30.1-40MB,Free,0.0,Everyone,Lifestyle,45
GAME,4.3,3,40.1-50MB,Free,0.0,Everyone,Racing,148
SOCIAL,4.3,175722,Varies with device,Free,0.0,Mature 17+,Social,39
FAMILY,4.8,55,0.1-10MB,Free,0.0,Everyone,Education,1070
HEALTH_AND_FITNESS,4.5,144050,50.1-60MB,Free,0.0,Everyone,Health & Fitness,35
FAMILY,3.8,48545,30.1-40MB,Free,0.0,Everyone,Casual,28
ART_AND_DESIGN,3.2,55,0.1-10MB,Free,0.0,Everyone,Art & Design,86
FAMILY,4.3,817,20.1-30MB,Free,0.0,Everyone,Educational,98
FAMILY,4.5,76608,20.1-30MB,Free,0.0,Everyone 10+,Action;Action & Adventure,603
FAMILY,4.3,159,10.1-20MB,Free,0.0,Everyone,Education;Education,1305
GAME,3.9,71,50.1-60MB,Free,0.0,Teen,Action,638
GAME,4.4,267395,70.1-80MB,Free,0.0,Everyone 10+,Action,43
ART_AND_DESIGN,4.5,5035,10.1-20MB,Free,0.0,Everyone,Art & Design,43
FINANCE,4.7,460,10.1-20MB,Free,0.0,Everyone,Finance,66
LIFESTYLE,4.1,3309,10.1-20MB,Free,0.0,Everyone,Lifestyle,26
NEWS_AND_MAGAZINES,3.8,54256,Varies with device,Free,0.0,Everyone,News & Magazines,39
MEDICAL,4.7,23160,20.1-30MB,Free,0.0,Everyone,Medical,35
SOCIAL,4.2,3895,Varies with device,Free,0.0,Teen,Social,65
GAME,4.5,114479,20.1-30MB,Free,0.0,Teen,Card,254
GAME,4.4,8219586,90.1-100MB,Free,0.0,Teen,Action,38
PRODUCTIVITY,3.7,7,10.1-20MB,Free,0.0,Teen,Productivity,82
SPORTS,4.0,121003,Varies with device,Free,0.0,Everyone,Sports,25
FAMILY,4.3,1,0.1-10MB,Free,0.0,Everyone,Puzzle,709
VIDEO_PLAYERS,4.4,259605,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,28
FOOD_AND_DRINK,3.3,1726,20.1-30MB,Free,0.0,Everyone,Food & Drink,43
TRAVEL_AND_LOCAL,4.3,16734,0.1-10MB,Free,0.0,Everyone,Travel & Local,31
PRODUCTIVITY,4.3,0,0.1-10MB,Free,0.0,Everyone,Productivity,81
LIFESTYLE,3.6,275,0.1-10MB,Paid,400.0,Everyone,Lifestyle,120
