Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,days_since_update
FAMILY,4.8,17,20.1-30MB,Paid,3.99,Mature 17+,Entertainment,592
GAME,3.8,17372,40.1-50MB,Free,0.0,Mature 17+,Arcade,1119
BUSINESS,5.0,2,10.1-20MB,Free,0.0,Teen,Business,26
COMMUNICATION,4.2,33053,20.1-30MB,Free,0.0,Everyone,Communication,31
FAMILY,4.4,766,10.1-20MB,Paid,2.99,Everyone,Education;Education,101
PERSONALIZATION,4.2,18280,0.1-10MB,Free,0.0,Everyone,Personalization,1331
COMMUNICATION,4.3,9643041,Varies with device,Free,0.0,Everyone,Communication,30
PRODUCTIVITY,4.3,30443,0.1-10MB,Free,0.0,Everyone,Productivity,59
NEWS_AND_MAGAZINES,4.3,1,0.1-10MB,Free,0.0,Everyone,News & Magazines,39
TOOLS,4.3,434,0.1-10MB,Free,0.0,Everyone,Tools,23
FAMILY,4.6,33,10.1-20MB,Free,0.0,Everyone,Simulation,25
TOOLS,4.2,725,0.1-10MB,Free,0.0,Everyone,Tools,170
TOOLS,4.1,38655,0.1-10MB,Free,0.0,Everyone,Tools,211
BEAUTY,4.3,35,0.1-10MB,Free,0.0,Everyone 10+,Beauty,263
COMICS,3.9,834,10.1-20MB,Free,0.0,Mature 17+,Comics,30
PHOTOGRAPHY,4.2,329160,20.1-30MB,Free,0.0,Everyone,Photography,94
TOOLS,4.3,83,0.1-10MB,Free,0.0,Everyone,Tools,1253
GAME,4.2,3946,40.1-50MB,Free,0.0,Teen,Racing,519
NEWS_AND_MAGAZINES,4.3,828,0.1-10MB,Free,0.0,Everyone,News & Magazines,325
FAMILY,5.0,15,90.1-100MB,Free,0.0,Everyone,Education,51
FAMILY,3.7,126,10.1-20MB,Free,0.0,Everyone,Entertainment,374
BUSINESS,4.8,10295,30.1-40MB,Paid,4.99,Everyone,Business,507
GAME,4.3,56496,80.1-90MB,Free,0.0,Teen,Action,24
MEDICAL,4.0,488,10.1-20MB,Free,0.0,Everyone,Medical,30
FOOD_AND_DRINK,4.3,31986,70.1-80MB,Free,0.0,Teen,Food & Drink,281
PERSONALIZATION,4.3,1734,0.1-10MB,Free,0.0,Mature 17+,Personalization,881
COMMUNICATION,4.2,1603,Varies with device,Paid,4.99,Everyone,Communication,769
BUSINESS,4.0,2,0.1-10MB,Free,0.0,Everyone,Business,99
SPORTS,3.3,3,10.1-20MB,Free,0.0,Everyone,Sports,189
FAMILY,3.3,24091,10.1-20MB,Free,0.0,Teen,Casual,757
GAME,4.7,703,30.1-40MB,Free,0.0,Everyone 10+,Word,287
AUTO_AND_VEHICLES,4.0,4,20.1-30MB,Free,0.0,Everyone,Auto & Vehicles,672
BUSINESS,4.5,234,0.1-10MB,Free,0.0,Everyone,Business,137
HEALTH_AND_FITNESS,4.0,267,Varies with device,Free,0.0,Teen,Health & Fitness,30
FINANCE,4.6,49275,90.1-100MB,Free,0.0,Everyone,Finance,45
FINANCE,3.4,295,Varies with device,Free,0.0,Everyone,Finance,199
EDUCATION,4.5,10852,10.1-20MB,Free,0.0,Everyone,Education,276
FAMILY,2.4,210,0.1-10MB,Free,0.0,Everyone,Casual,432
COMMUNICATION,4.3,4604324,Varies with device,Free,0.0,Everyone,Communication,29
GAME,4.4,125578,10.1-20MB,Free,0.0,Everyone,Action,1152
PERSONALIZATION,4.3,111634,10.1-20MB,Free,0.0,Everyone,Personalization,1558
TOOLS,4.3,0,0.1-10MB,Free,0.0,Everyone,Tools,331
TRAVEL_AND_LOCAL,4.2,18294,20.1-30MB,Free,0.0,Everyone,Travel & Local,29
PHOTOGRAPHY,4.5,1376,0.1-10MB,Paid,1.49,Everyone,Photography,158
FINANCE,3.1,72,0.1-10MB,Free,0.0,Everyone,Finance,199
BUSINESS,4.4,16,0.1-10MB,Free,0.0,Everyone,Business,151
FAMILY,4.1,27130,30.1-40MB,Free,0.0,Everyone,Simulation,266
SHOPPING,4.3,94294,20.1-30MB,Free,0.0,Everyone,Shopping,39
TRAVEL_AND_LOCAL,4.3,20,10.1-20MB,Free,0.0,Everyone,Travel & Local,759
ENTERTAINMENT,3.7,310066,Varies with device,Free,0.0,Teen,Entertainment,179
MEDICAL,4.3,283,10.1-20MB,Free,0.0,Everyone,Medical,50
MEDICAL,4.7,623,10.1-20MB,Free,0.0,Teen,Medical,33
TOOLS,2.2,4,0.1-10MB,Free,0.0,Everyone,Tools,150
GAME,4.4,4067651,60.1-70MB,Free,0.0,Everyone 10+,Strategy,56
PRODUCTIVITY,4.5,2084125,Varies with device,Free,0.0,Everyone,Productivity,51
TOOLS,4.3,0,0.1-10MB,Paid,0.99,Everyone,Tools,940
TOOLS,4.3,0,40.1-50MB,Free,0.0,Everyone,Tools,126
TOOLS,4.3,330468,Varies with device,Free,0.0,Everyone,Tools,94
TOOLS,4.2,1147,0.1-10MB,Free,0.0,Everyone,Tools,333
HEALTH_AND_FITNESS,4.7,15674,0.1-10MB,Free,0.0,Everyone,Health & Fitness,31
PHOTOGRAPHY,4.5,7594559,30.1-40MB,Free,0.0,Teen,Photography,25
FAMILY,3.6,608,0.1-10MB,Free,0.0,Everyone,Entertainment,106
FINANCE,4.6,1374549,30.1-40MB,Free,0.0,Everyone,Finance,39
GAME,4.5,20,60.1-70MB,Paid,0.99,Everyone 10+,Action,157
EVENTS,4.3,5839,0.1-10MB,Free,0.0,Everyone,Events,661
HEALTH_AND_FITNESS,4.6,5420,20.1-30MB,Free,0.0,Everyone,Health & Fitness,87
DATING,4.2,4195,20.1-30MB,Free,0.0,Mature 17+,Dating,37
FAMILY,4.4,38,10.1-20MB,Paid,0.99,Everyone,Board;Brain Games,78
SPORTS,4.3,2,10.1-20MB,Free,0.0,Everyone,Sports,35
FAMILY,4.3,157997,20.1-30MB,Free,0.0,Everyone,Simulation,757
LIFESTYLE,4.1,5025,Varies with device,Free,0.0,Mature 17+,Lifestyle,29
COMMUNICATION,4.5,457283,Varies with device,Free,0.0,Everyone,Communication,99
FINANCE,4.4,58,0.1-10MB,Free,0.0,Everyone,Finance,117
AUTO_AND_VEHICLES,3.7,5414,10.1-20MB,Free,0.0,Everyone,Auto & Vehicles,39
TRAVEL_AND_LOCAL,4.4,77585,Varies with device,Free,0.0,Everyone,Travel & Local,31
BUSINESS,3.4,102,0.1-10MB,Free,0.0,Everyone,Business,869
GAME,4.7,16851,80.1-90MB,Paid,1.99,Everyone 10+,Music,28
BOOKS_AND_REFERENCE,4.4,341234,20.1-30MB,Free,0.0,Everyone 10+,Books & Reference,164
PHOTOGRAPHY,4.7,259450,10.1-20MB,Free,0.0,Everyone,Photography,99
FAMILY,4.2,9659,20.1-30MB,Paid,2.99,Everyone,Role Playing,539
FAMILY,3.9,121321,40.1-50MB,Free,0.0,Everyone,Entertainment,678
FAMILY,4.3,5,10.1-20MB,Free,0.0,Everyone,Entertainment,202
GAME,4.5,26985,40.1-50MB,Free,0.0,Everyone,Casual,88
PHOTOGRAPHY,4.6,3337956,Varies with device,Free,0.0,Everyone,Photography,25
LIFESTYLE,4.8,10249,Varies with device,Paid,2.49,Everyone,Lifestyle,32
FOOD_AND_DRINK,3.7,731,40.1-50MB,Free,0.0,Everyone,Food & Drink,37
PHOTOGRAPHY,4.3,251951,10.1-20MB,Free,0.0,Mature 17+,Photography,51
NEWS_AND_MAGAZINES,4.3,221,0.1-10MB,Free,0.0,Teen,News & Magazines,319
TOOLS,5.0,5,0.1-10MB,Free,0.0,Everyone,Tools,154
FAMILY,3.9,519,70.1-80MB,Free,0.0,Everyone,Simulation,24
BOOKS_AND_REFERENCE,4.5,314,0.1-10MB,Free,0.0,Everyone,Books & Reference,897
GAME,4.5,1125438,60.1-70MB,Free,0.0,Everyone,Casual,57
FAMILY,4.6,769,10.1-20MB,Free,0.0,Everyone,Entertainment,149
BUSINESS,4.6,17,0.1-10MB,Free,0.0,Everyone,Business,266
SOCIAL,4.5,66509917,Varies with device,Free,0.0,Teen,Social,31
DATING,4.1,2212,40.1-50MB,Free,0.0,Mature 17+,Dating,72
PRODUCTIVITY,4.1,40437,Varies with device,Free,0.0,Everyone,Productivity,206
FAMILY,4.3,83977,10.1-20MB,Free,0.0,Everyone,Casual,2122
COMICS,3.4,291,10.1-20MB,Free,0.0,Everyone,Comics,473
FINANCE,4.4,1922,0.1-10MB,Free,0.0,Everyone,Finance,30
LIBRARIES_AND_DEMO,4.0,8671,0.1-10MB,Free,0.0,Everyone,Libraries & Demo,59
VIDEO_PLAYERS,3.4,694,Varies with device,Free,0.0,Everyone,Video Players & Editors,35
BOOKS_AND_REFERENCE,3.5,2539,0.1-10MB,Free,0.0,Everyone,Books & Reference,36
WEATHER,4.4,260137,10.1-20MB,Free,0.0,Everyone 10+,Weather,46
NEWS_AND_MAGAZINES,4.3,2,0.1-10MB,Free,0.0,Everyone,News & Magazines,208
NEWS_AND_MAGAZINES,4.4,291901,0.1-10MB,Free,0.0,Mature 17+,News & Magazines,42
BUSINESS,4.4,51507,Varies with device,Free,0.0,Everyone,Business,29
DATING,4.3,6,0.1-10MB,Free,0.0,Mature 17+,Dating,36
FINANCE,2.9,252,10.1-20MB,Free,0.0,Everyone,Finance,324
NEWS_AND_MAGAZINES,4.3,0,Varies with device,Free,0.0,Everyone,News & Magazines,32
FAMILY,4.3,44,0.1-10MB,Free,0.0,Everyone,Entertainment,515
PHOTOGRAPHY,4.3,42677,20.1-30MB,Free,0.0,Everyone,Photography,77
PRODUCTIVITY,3.9,44,0.1-10MB,Free,0.0,Everyone,Productivity,559
FAMILY,4.6,2354042,70.1-80MB,Free,0.0,Everyone 10+,Role Playing,59
FAMILY,4.5,1455,0.1-10MB,Free,0.0,Everyone,Education;Education,211
GAME,3.6,5291,0.1-10MB,Free,0.0,Teen,Adventure,1560
FAMILY,3.8,1745,Varies with device,Free,0.0,Everyone,Simulation,45
FAMILY,4.2,2801,40.1-50MB,Free,0.0,Everyone,Casual,527
GAME,4.6,515657,60.1-70MB,Free,0.0,Everyone,Action,87
TOOLS,4.3,63712,Varies with device,Free,0.0,Everyone,Tools,841
FAMILY,4.0,36578,Varies with device,Free,0.0,Everyone,Education;Pretend Play,28
GAME,3.0,49,0.1-10MB,Free,0.0,Everyone,Trivia,304
FAMILY,4.3,12,0.1-10MB,Free,0.0,Everyone,Education,571
GAME,4.3,10538,40.1-50MB,Free,0.0,Mature 17+,Action,30
LIFESTYLE,4.3,2,0.1-10MB,Free,0.0,Everyone,Lifestyle,101
FAMILY,4.0,7243,40.1-50MB,Free,0.0,Everyone,Education,633
SPORTS,3.8,85763,20.1-30MB,Free,0.0,Everyone,Sports,1103
BUSINESS,4.2,30847,50.1-60MB,Free,0.0,Everyone,Business,204
FAMILY,4.3,45579,60.1-70MB,Free,0.0,Everyone,Arcade;Action & Adventure,869
PERSONALIZATION,4.7,114851,10.1-20MB,Free,0.0,Everyone,Personalization,42
FAMILY,4.6,22165,0.1-10MB,Free,0.0,Everyone,Education,64
COMICS,4.7,1677,30.1-40MB,Free,0.0,Everyone,Comics,97
BUSINESS,4.2,100,0.1-10MB,Free,0.0,Everyone,Business,41
PRODUCTIVITY,4.3,0,40.1-50MB,Free,0.0,Everyone,Productivity,158
FAMILY,4.7,19,0.1-10MB,Free,0.0,Everyone,Entertainment,238
FAMILY,4.2,1493,50.1-60MB,Free,0.0,Everyone,Strategy,152
BUSINESS,4.0,44,20.1-30MB,Free,0.0,Everyone,Business,73
GAME,4.6,29,30.1-40MB,Free,0.0,Everyone 10+,Arcade,313
SHOPPING,4.4,279428,10.1-20MB,Free,0.0,Everyone,Shopping,28
FAMILY,4.1,1152,0.1-10MB,Free,0.0,Everyone,Entertainment,93
MAPS_AND_NAVIGATION,3.0,67,50.1-60MB,Free,0.0,Everyone,Maps & Navigation,122
GAME,4.5,1385093,30.1-40MB,Free,0.0,Everyone,Puzzle,29
ENTERTAINMENT,4.3,296771,10.1-20MB,Free,0.0,Teen,Entertainment,47
TOOLS,4.3,6,0.1-10MB,Free,0.0,Everyone,Tools,108
PHOTOGRAPHY,5.0,1,0.1-10MB,Free,0.0,Everyone,Photography,584
FAMILY,4.3,128808,Varies with device,Free,0.0,Everyone,Education;Education,29
PERSONALIZATION,4.7,23802,0.1-10MB,Paid,4.99,Everyone,Personalization,652
PERSONALIZATION,3.5,96,0.1-10MB,Free,0.0,Everyone,Personalization,1012
FAMILY,4.7,160,10.1-20MB,Free,0.0,Everyone,Education,37
TOOLS,5.0,5,0.1-10MB,Free,0.0,Everyone,Tools,98
MEDICAL,4.4,12,0.1-10MB,Paid,16.99,Everyone,Medical,581
FAMILY,4.4,21,30.1-40MB,Free,0.0,Everyone,Education,113
TOOLS,4.2,249,0.1-10MB,Free,0.0,Everyone,Tools,167
PHOTOGRAPHY,4.4,852649,40.1-50MB,Free,0.0,Teen,Photography,66
PRODUCTIVITY,4.3,5157,Varies with device,Free,0.0,Everyone,Productivity,31
MEDICAL,4.2,4476,10.1-20MB,Free,0.0,Everyone,Medical,31
COMMUNICATION,4.2,42925,0.1-10MB,Free,0.0,Everyone,Communication,369
AUTO_AND_VEHICLES,4.4,2680,0.1-10MB,Free,0.0,Everyone,Auto & Vehicles,164
PRODUCTIVITY,4.3,0,0.1-10MB,Paid,0.99,Everyone,Productivity,1840
GAME,4.0,29462,40.1-50MB,Free,0.0,Teen,Music,78
ART_AND_DESIGN,4.2,175,0.1-10MB,Free,0.0,Everyone,Art & Design,462
EDUCATION,4.5,99020,10.1-20MB,Free,0.0,Everyone,Education,29
FAMILY,4.3,1,10.1-20MB,Free,0.0,Everyone,Puzzle,43
PRODUCTIVITY,4.1,9914,0.1-10MB,Free,0.0,Everyone,Productivity,471
FAMILY,4.5,762706,20.1-30MB,Free,0.0,Teen,Simulation,154
COMMUNICATION,4.1,382,0.1-10MB,Free,0.0,Everyone,Communication,42
GAME,4.3,0,30.1-40MB,Free,0.0,Everyone,Trivia,138
FAMILY,4.8,18298,0.1-10MB,Free,0.0,Everyone,Education,39
VIDEO_PLAYERS,3.3,6716,0.1-10MB,Free,0.0,Mature 17+,Video Players & Editors,67
BUSINESS,3.8,5211,20.1-30MB,Free,0.0,Everyone,Business,32
LIBRARIES_AND_DEMO,3.6,7,0.1-10MB,Free,0.0,Everyone,Libraries & Demo,572
TOOLS,3.6,41,20.1-30MB,Free,0.0,Everyone,Tools,89
BUSINESS,4.1,13,0.1-10MB,Free,0.0,Everyone,Business,130
MAPS_AND_NAVIGATION,4.2,55313,10.1-20MB,Free,0.0,Everyone,Maps & Navigation,26
MAPS_AND_NAVIGATION,4.2,60820,Varies with device,Free,0.0,Everyone,Maps & Navigation,30
FAMILY,4.5,43852,70.1-80MB,Free,0.0,Everyone,Role Playing;Pretend Play,43
LIBRARIES_AND_DEMO,3.8,7750,0.1-10MB,Free,0.0,Everyone,Libraries & Demo,2620
SOCIAL,4.5,313403,Varies with device,Free,0.0,Teen,Social,37
ART_AND_DESIGN,4.7,118,20.1-30MB,Free,0.0,Everyone,Art & Design,55
DATING,4.7,478,0.1-10MB,Free,0.0,Mature 17+,Dating,64
PERSONALIZATION,4.2,25807,0.1-10MB,Free,0.0,Everyone,Personalization,306
BUSINESS,4.3,0,10.1-20MB,Free,0.0,Everyone,Business,261
TOOLS,3.5,74819,Varies with device,Free,0.0,Everyone,Tools,67
GAME,4.3,4,0.1-10MB,Free,0.0,Everyone,Arcade,414
MEDICAL,4.6,2014,60.1-70MB,Free,0.0,Everyone,Medical,28
MEDICAL,4.4,8,0.1-10MB,Paid,12.99,Everyone,Medical,37
BUSINESS,4.1,308,10.1-20MB,Free,0.0,Everyone,Business,94
HEALTH_AND_FITNESS,4.9,42,10.1-20MB,Free,0.0,Everyone,Health & Fitness,81
ART_AND_DESIGN,4.8,253,0.1-10MB,Free,0.0,Everyone,Art & Design,303
LIFESTYLE,4.3,258717,0.1-10MB,Free,0.0,Everyone,Lifestyle,340
LIFESTYLE,3.5,43,20.1-30MB,Free,0.0,Everyone,Lifestyle,51
MEDICAL,4.1,38,60.1-70MB,Free,0.0,Everyone,Medical,50
MEDICAL,3.0,315,20.1-30MB,Free,0.0,Everyone,Medical,325
FAMILY,4.3,3,0.1-10MB,Free,0.0,Teen,Puzzle,662
HEALTH_AND_FITNESS,4.3,1288,30.1-40MB,Free,0.0,Everyone,Health & Fitness,143
NEWS_AND_MAGAZINES,4.3,2,10.1-20MB,Free,0.0,Everyone,News & Magazines,626
FINANCE,4.3,1,20.1-30MB,Free,0.0,Everyone,Finance,168
BUSINESS,5.0,5,10.1-20MB,Free,0.0,Everyone,Business,164
TOOLS,4.1,1925,0.1-10MB,Free,0.0,Everyone,Tools,289
ART_AND_DESIGN,4.3,7,0.1-10MB,Free,0.0,Everyone,Art & Design,93
GAME,4.4,33661,50.1-60MB,Paid,2.99,Everyone,Card,28
FAMILY,4.2,3235,30.1-40MB,Free,0.0,Everyone,Educational;Action & Adventure,72
FAMILY,5.0,4,0.1-10MB,Free,0.0,Everyone,Entertainment,860
GAME,3.9,108336,60.1-70MB,Free,0.0,Everyone,Adventure,795
HOUSE_AND_HOME,4.3,273,0.1-10MB,Free,0.0,Everyone,House & Home,93
FINANCE,4.4,281635,Varies with device,Free,0.0,Everyone,Finance,25
HEALTH_AND_FITNESS,5.0,3,30.1-40MB,Free,0.0,Everyone,Health & Fitness,65
GAME,4.2,28151,40.1-50MB,Free,0.0,Everyone 10+,Racing,614
FAMILY,3.9,61230,Varies with device,Free,0.0,Teen,Entertainment,43
EDUCATION,4.6,73404,0.1-10MB,Free,0.0,Everyone,Education,249
PERSONALIZATION,4.7,139258,Varies with device,Free,0.0,Everyone,Personalization,28
FINANCE,4.0,78306,40.1-50MB,Free,0.0,Everyone,Finance,31
GAME,4.0,90218,90.1-100MB,Free,0.0,Teen,Strategy,28
SPORTS,4.6,162933,90.1-100MB,Free,0.0,Everyone,Sports,112
BUSINESS,5.0,14,0.1-10MB,Free,0.0,Everyone,Business,211
LIFESTYLE,3.7,41941,10.1-20MB,Free,0.0,Everyone,Lifestyle,32
DATING,3.9,8661,0.1-10MB,Free,0.0,Mature 17+,Dating,150
LIFESTYLE,4.6,34782,10.1-20MB,Free,0.0,Everyone,Lifestyle,70
SHOPPING,4.0,6,10.1-20MB,Free,0.0,Everyone,Shopping,716
LIFESTYLE,4.7,25,0.1-10MB,Free,0.0,Teen,Lifestyle,405
FAMILY,3.3,1218,0.1-10MB,Free,0.0,Everyone,Education,2198
COMMUNICATION,4.2,21,0.1-10MB,Free,0.0,Everyone,Communication,38
TOOLS,2.1,14,20.1-30MB,Free,0.0,Everyone,Tools,358
ENTERTAINMENT,4.0,35928,10.1-20MB,Free,0.0,Teen,Entertainment,46
SHOPPING,4.3,10355,0.1-10MB,Free,0.0,Teen,Shopping,73
SOCIAL,4.3,4,0.1-10MB,Free,0.0,Everyone,Social,251
PRODUCTIVITY,4.4,1861309,60.1-70MB,Free,0.0,Everyone,Productivity,30
GAME,4.4,257724,60.1-70MB,Free,0.0,Everyone 10+,Sports,98
FAMILY,4.4,2311,0.1-10MB,Paid,1.99,Everyone,Casual;Pretend Play,1324
GAME,4.2,70226,30.1-40MB,Free,0.0,Everyone,Arcade,37
HEALTH_AND_FITNESS,4.3,0,0.1-10MB,Free,0.0,Everyone,Health & Fitness,134
TOOLS,4.2,43677,Varies with device,Free,0.0,Everyone,Tools,366
SOCIAL,3.0,5,0.1-10MB,Free,0.0,Teen,Social,197
COMMUNICATION,4.3,3,0.1-10MB,Free,0.0,Everyone,Communication,153
PRODUCTIVITY,3.6,3227,30.1-40MB,Free,0.0,Everyone,Productivity,36
FAMILY,4.3,1,20.1-30MB,Free,0.0,Teen,Entertainment,45
TOOLS,4.6,436615,0.1-10MB,Free,0.0,Everyone,Tools,87
DATING,4.2,57081,0.1-10MB,Free,0.0,Mature 17+,Dating,35
PHOTOGRAPHY,4.5,12,0.1-10MB,Free,0.0,Teen,Photography,316
TOOLS,4.3,24175,0.1-10MB,Free,0.0,Everyone,Tools,1036
SPORTS,4.3,7543,20.1-30MB,Free,0.0,Everyone,Sports,51
VIDEO_PLAYERS,3.7,20,20.1-30MB,Free,0.0,Everyone,Video Players & Editors,487
GAME,4.0,51067,40.1-50MB,Free,0.0,Teen,Action,94
COMMUNICATION,4.2,125232,0.1-10MB,Free,0.0,Everyone,Communication,544
SHOPPING,4.3,5,10.1-20MB,Free,0.0,Everyone,Shopping,210
SHOPPING,4.4,186116,30.1-40MB,Free,0.0,Everyone,Shopping,28
PERSONALIZATION,3.9,28694,0.1-10MB,Free,0.0,Everyone,Personalization,229
SOCIAL,4.3,17,0.1-10MB,Free,0.0,Teen,Social,64
FINANCE,4.5,64983,30.1-40MB,Free,0.0,Everyone,Finance,74
SOCIAL,4.2,1225367,Varies with device,Free,0.0,Everyone,Social,29
FAMILY,4.3,1329008,90.1-100MB,Free,0.0,Everyone,Racing;Action & Adventure,331
GAME,4.5,10216538,Varies with device,Free,0.0,Everyone 10+,Casual;Action & Adventure,50
MEDICAL,2.0,1,20.1-30MB,Free,0.0,Everyone,Medical,430
COMICS,3.3,1476,10.1-20MB,Free,0.0,Teen,Comics,81
TOOLS,2.8,48,0.1-10MB,Free,0.0,Everyone,Tools,862
FAMILY,3.7,1443,10.1-20MB,Free,0.0,Mature 17+,Entertainment,225
TOOLS,4.3,5,0.1-10MB,Free,0.0,Everyone,Tools,64
FAMILY,4.3,3,0.1-10MB,Free,0.0,Everyone,Education,411
PERSONALIZATION,3.7,3,10.1-20MB,Free,0.0,Teen,Personalization,699
NEWS_AND_MAGAZINES,3.8,265,Varies with device,Free,0.0,Everyone 10+,News & Magazines,57
FAMILY,3.7,7453,0.1-10MB,Free,0.0,Everyone,Entertainment,255
HEALTH_AND_FITNESS,4.3,7895,0.1-10MB,Free,0.0,Everyone,Health & Fitness,47
BUSINESS,4.4,380837,0.1-10MB,Free,0.0,Everyone,Business,58
BUSINESS,4.3,3,0.1-10MB,Free,0.0,Everyone,Business,203
FINANCE,3.5,472,0.1-10MB,Paid,399.99,Everyone,Finance,487
GAME,3.3,5290,40.1-50MB,Free,0.0,Everyone,Racing,1352
BUSINESS,4.7,286897,30.1-40MB,Free,0.0,Everyone,Business,458
MEDICAL,3.2,45,20.1-30MB,Paid,3.99,Everyone,Medical,289
FAMILY,4.8,61,20.1-30MB,Free,0.0,Everyone,Casual;Brain Games,582
SPORTS,4.2,15068,0.1-10MB,Free,0.0,Everyone,Sports,73
SHOPPING,5.0,21,0.1-10MB,Free,0.0,Everyone,Shopping,304
TOOLS,4.2,68309,0.1-10MB,Free,0.0,Everyone,Tools,281
BEAUTY,4.2,17934,Varies with device,Free,0.0,Everyone,Beauty,353
GAME,4.1,10424925,80.1-90MB,Free,0.0,Everyone,Adventure,39
MEDICAL,3.7,3,0.1-10MB,Free,0.0,Everyone,Medical,45
SHOPPING,3.6,18252,0.1-10MB,Free,0.0,Everyone,Shopping,25
FAMILY,4.0,13,0.1-10MB,Free,0.0,Everyone,Entertainment,1073
MEDICAL,4.2,1746,10.1-20MB,Free,0.0,Everyone,Medical,37
WEATHER,3.9,135337,Varies with device,Free,0.0,Everyone,Weather,25
EDUCATION,4.5,248555,Varies with device,Free,0.0,Everyone,Education;Brain Games,100
SOCIAL,3.4,3640,0.1-10MB,Free,0.0,Mature 17+,Social,809
BUSINESS,2.7,7,0.1-10MB,Free,0.0,Everyone,Business,770
TOOLS,4.4,12215,0.1-10MB,Free,0.0,Everyone,Tools,30
FOOD_AND_DRINK,4.3,3,0.1-10MB,Free,0.0,Everyone,Food & Drink,745
MEDICAL,5.0,6,10.1-20MB,Free,0.0,Everyone,Medical,174
GAME,4.6,58575,90.1-100MB,Free,0.0,Teen,Action,191
PERSONALIZATION,4.2,58052,0.1-10MB,Free,0.0,Teen,Personalization,351
MAPS_AND_NAVIGATION,2.8,440,20.1-30MB,Paid,0.99,Everyone,Maps & Navigation,113
BUSINESS,4.3,0,0.1-10MB,Free,0.0,Everyone,Business,1157
HEALTH_AND_FITNESS,5.0,1,0.1-10MB,Free,0.0,Everyone,Health & Fitness,53
BUSINESS,4.3,5,0.1-10MB,Free,0.0,Everyone,Business,1114
SPORTS,4.3,36490,Varies with device,Free,0.0,Everyone,Sports,37
TOOLS,4.4,2026,0.1-10MB,Free,0.0,Everyone,Tools,28
SOCIAL,4.3,62,20.1-30MB,Free,0.0,Teen,Social,120
GAME,4.6,963,0.1-10MB,Free,0.0,Everyone,Board,500
GAME,4.7,584126,60.1-70MB,Free,0.0,Everyone 10+,Role Playing,35
SOCIAL,3.8,826,0.1-10MB,Free,0.0,Teen,Social,113
TOOLS,4.4,5741684,Varies with device,Free,0.0,Everyone,Tools,27
SHOPPING,4.1,9701,10.1-20MB,Free,0.0,Everyone,Shopping,37
FAMILY,4.3,10,0.1-10MB,Free,0.0,Teen,Entertainment,629
GAME,4.5,6074627,90.1-100MB,Free,0.0,Teen,Arcade,37
SHOPPING,3.7,18253,0.1-10MB,Free,0.0,Everyone,Shopping,25
TOOLS,4.2,26,0.1-10MB,Free,0.0,Everyone,Tools,88
FAMILY,4.8,12,10.1-20MB,Free,0.0,Teen,Entertainment,58
COMMUNICATION,4.3,11334973,Varies with device,Free,0.0,Everyone,Communication,44
FAMILY,4.6,36813,30.1-40MB,Free,0.0,Everyone,Entertainment,122
ART_AND_DESIGN,3.9,967,10.1-20MB,Free,0.0,Everyone,Art & Design;Pretend Play,228
FAMILY,3.6,209,10.1-20MB,Free,0.0,Everyone,Casual,681
PRODUCTIVITY,4.3,1,0.1-10MB,Free,0.0,Everyone,Productivity,977
WEATHER,3.8,11,0.1-10MB,Paid,1.99,Everyone,Weather,130
PRODUCTIVITY,4.4,577059,0.1-10MB,Free,0.0,Everyone,Productivity,754
PRODUCTIVITY,4.3,2,10.1-20MB,Free,0.0,Everyone,Productivity,127
BUSINESS,4.3,1,20.1-30MB,Free,0.0,Everyone,Business,126
PERSONALIZATION,4.2,86743,Varies with device,Free,0.0,Everyone,Personalization,668
PHOTOGRAPHY,4.4,49553,40.1-50MB,Paid,5.99,Everyone,Photography,37
TRAVEL_AND_LOCAL,4.6,41,0.1-10MB,Free,0.0,Everyone,Travel & Local,229
GAME,4.6,337752,40.1-50MB,Free,0.0,Teen,Action,28
LIFESTYLE,3.8,1797,0.1-10MB,Free,0.0,Everyone,Lifestyle,703
PERSONALIZATION,4.3,2056,0.1-10MB,Free,0.0,Everyone,Personalization,37
MEDICAL,3.4,51,0.1-10MB,Paid,29.99,Everyone,Medical,1409
PHOTOGRAPHY,4.4,1490722,20.1-30MB,Free,0.0,Everyone,Photography,43
MEDICAL,4.6,129,0.1-10MB,Paid,5.49,Everyone,Medical,147
GAME,4.3,6,10.1-20MB,Free,0.0,Everyone,Arcade,484
SPORTS,4.2,80900,20.1-30MB,Free,0.0,Everyone,Sports,37
GAME,4.5,1692,30.1-40MB,Paid,4.99,Everyone,Arcade,130
FAMILY,4.5,470694,Varies with device,Free,0.0,Everyone,Entertainment;Music & Video,28
PERSONALIZATION,3.9,168,0.1-10MB,Free,0.0,Teen,Personalization,1253
MEDICAL,3.0,2,10.1-20MB,Free,0.0,Everyone,Medical,45
MEDICAL,5.0,3,20.1-30MB,Free,0.0,Everyone,Medical,37
SPORTS,4.3,34062,80.1-90MB,Free,0.0,Everyone,Sports,150
FAMILY,4.3,2171,10.1-20MB,Free,0.0,Everyone,Puzzle,1129
FAMILY,4.2,5,50.1-60MB,Free,0.0,Teen,Role Playing,31
HOUSE_AND_HOME,4.3,4435,0.1-10MB,Free,0.0,Everyone,House & Home,912
AUTO_AND_VEHICLES,4.3,0,40.1-50MB,Free,0.0,Everyone,Auto & Vehicles,58
COMMUNICATION,4.3,346982,Varies with device,Free,0.0,Everyone,Communication,220
