Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Last Updated
MAPS_AND_NAVIGATION,3.4,59,0.1-10MB,Free,0,Everyone,Maps & Navigation,"January 26, 2015"
FAMILY,3.6,12781,50.1-60MB,Free,0,Everyone,Casual;Pretend Play,"June 6, 2018"
COMMUNICATION,4.3,541661,Varies with device,Free,0,Everyone,Communication,"July 9, 2018"
BUSINESS,4.5,56,Varies with device,Free,0,Everyone,Business,"March 5, 2018"
VIDEO_PLAYERS,4.4,8,10.1-20MB,Free,0,Everyone,Video Players & Editors,"October 12, 2017"
COMICS,3.7,705,10.1-20MB,Free,0,Teen,Comics,"July 19, 2018"
HEALTH_AND_FITNESS,4.1,107,40.1-50MB,Free,0,Everyone,Health & Fitness,"March 24, 2016"
FAMILY,3.8,484226,20.1-30MB,Free,0,Teen,Casual,"June 15, 2018"
BUSINESS,3.0,2,40.1-50MB,Free,0,Everyone,Business,"September 19, 2017"
FINANCE,4.2,24647,Varies with device,Free,0,Everyone,Finance,"July 13, 2018"
ART_AND_DESIGN,4.3,194216,30.1-40MB,Free,0,Everyone,Art & Design,"August 3, 2018"
FAMILY,3.9,859,0.1-10MB,Free,0,Teen,Entertainment,"February 18, 2017"
MEDICAL,3.8,534,10.1-20MB,Free,0,Everyone,Medical,"July 30, 2012"
FAMILY,4.4,7,0.1-10MB,Free,0,Everyone,Casual,"March 10, 2016"
FAMILY,4.4,281448,60.1-70MB,Free,0,Everyone,Racing;Action & Adventure,"June 1, 2018"
FAMILY,3.9,14754,20.1-30MB,Free,0,Everyone 10+,Entertainment,"July 22, 2018"
ENTERTAINMENT,3.0,493,20.1-30MB,Free,0,Everyone,Entertainment,"June 15, 2018"
BOOKS_AND_REFERENCE,4.6,1435,0.1-10MB,Free,0,Everyone,Books & Reference,"January 21, 2018"
BUSINESS,4.8,726,0.1-10MB,Paid,3.99,Everyone,Business,"December 20, 2017"
LIFESTYLE,4.3,5,0.1-10MB,Free,0,Everyone,Lifestyle,"February 6, 2017"
LIFESTYLE,4.6,161143,10.1-20MB,Free,0,Everyone 10+,Lifestyle,"June 25, 2018"
COMMUNICATION,4.3,0,10.1-20MB,Free,0,Everyone,Communication,"March 13, 2018"
GAME,4.4,3715656,30.1-40MB,Free,0,Teen,Action,"July 24, 2018"
FOOD_AND_DRINK,4.5,2448,10.1-20MB,Free,0,Everyone,Food & Drink,"September 1, 2017"
SOCIAL,4.1,285820,Varies with device,Free,0,Mature 17+,Social,"June 19, 2018"
FAMILY,4.3,4624,70.1-80MB,Free,0,Everyone,Education,"July 7, 2018"
GAME,4.1,349503,10.1-20MB,Free,0,Everyone,Arcade,"August 26, 2015"
WEATHER,3.9,22154,Varies with device,Free,0,Everyone,Weather,"August 10, 2017"
PRODUCTIVITY,4.1,22,20.1-30MB,Free,0,Everyone,Productivity,"November 2, 2017"
FAMILY,4.5,6673,0.1-10MB,Free,0,Everyone,Puzzle,"September 23, 2016"
WEATHER,4.4,15370,20.1-30MB,Free,0,Everyone,Weather,"August 2, 2018"
MEDICAL,3.7,3,0.1-10MB,Free,0,Everyone,Medical,"May 24, 2018"
NEWS_AND_MAGAZINES,4.3,3,30.1-40MB,Free,0,Everyone 10+,News & Magazines,"July 16, 2018"
FAMILY,4.6,1218,0.1-10MB,Free,0,Everyone,Education,"May 13, 2017"
GAME,4.4,22428456,70.1-80MB,Free,0,Everyone,Casual,"July 5, 2018"
FAMILY,2.0,27,30.1-40MB,Free,0,Teen,Entertainment,"October 17, 2017"
FAMILY,4.5,4449910,60.1-70MB,Free,0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018"
BUSINESS,4.2,831,10.1-20MB,Free,0,Everyone,Business,"June 13, 2018"
COMICS,4.4,39,0.1-10MB,Free,0,Everyone 10+,Comics,"July 3, 2018"
FAMILY,3.9,10114,40.1-50MB,Free,0,Everyone,Casual,"June 13, 2018"
WEATHER,4.4,1312037,Varies with device,Free,0,Everyone,Weather,"August 1, 2018"
EVENTS,4.3,11,10.1-20MB,Free,0,Everyone,Events,"May 30, 2018"
LIBRARIES_AND_DEMO,4.3,20,0.1-10MB,Free,0,Everyone,Libraries & Demo,"March 26, 2018"
GAME,4.6,1226514,90.1-100MB,Free,0,Teen,Action,"July 20, 2018"
PHOTOGRAPHY,4.3,116880,0.1-10MB,Free,0,Everyone,Photography,"April 23, 2018"
COMMUNICATION,4.3,11334973,Varies with device,Free,0,Everyone,Communication,"July 18, 2018"
GAME,4.5,371318,80.1-90MB,Free,0,Everyone 10+,Arcade,"June 8, 2018"
ART_AND_DESIGN,4.2,26,10.1-20MB,Free,0,Everyone,Art & Design,"January 3, 2018"
NEWS_AND_MAGAZINES,4.3,0,60.1-70MB,Free,0,Mature 17+,News & Magazines,"December 16, 2017"
SHOPPING,4.1,41074,10.1-20MB,Free,0,Everyone,Shopping,"June 27, 2018"
BOOKS_AND_REFERENCE,4.4,8788,0.1-10MB,Free,0,Everyone,Books & Reference,"July 28, 2018"
PRODUCTIVITY,4.5,48,20.1-30MB,Free,0,Everyone,Productivity,"July 23, 2018"
PHOTOGRAPHY,3.3,41,0.1-10MB,Free,0,Everyone,Photography,"August 17, 2017"
FINANCE,2.9,139,0.1-10MB,Free,0,Everyone,Finance,"June 19, 2017"
DATING,4.7,18,0.1-10MB,Free,0,Mature 17+,Dating,"July 25, 2018"
PHOTOGRAPHY,3.4,30,0.1-10MB,Free,0,Everyone,Photography,"April 18, 2018"
PHOTOGRAPHY,4.3,13258,Varies with device,Free,0,Everyone,Photography,"June 20, 2018"
BOOKS_AND_REFERENCE,4.1,9636,0.1-10MB,Free,0,Everyone,Books & Reference,"September 22, 2011"
LIBRARIES_AND_DEMO,4.6,2580,10.1-20MB,Free,0,Everyone,Libraries & Demo,"March 8, 2018"
LIFESTYLE,4.5,9464,Varies with device,Free,0,Everyone,Lifestyle,"July 18, 2017"
FAMILY,4.3,1295293,10.1-20MB,Free,0,Everyone,Puzzle,"April 11, 2018"
SOCIAL,3.2,6,0.1-10MB,Free,0,Everyone,Social,"November 26, 2014"
BOOKS_AND_REFERENCE,4.7,14773,0.1-10MB,Free,0,Everyone,Books & Reference,"October 9, 2017"
MEDICAL,4.3,0,0.1-10MB,Free,0,Everyone,Medical,"January 18, 2018"
FINANCE,3.8,472,0.1-10MB,Free,0,Everyone,Finance,"February 21, 2018"
GAME,4.5,375996,0.1-10MB,Free,0,Everyone,Board,"August 6, 2018"
FINANCE,4.2,24666,Varies with device,Free,0,Everyone,Finance,"July 13, 2018"
BUSINESS,4.1,5448,10.1-20MB,Free,0,Everyone,Business,"July 25, 2018"
FAMILY,2.3,3,30.1-40MB,Free,0,Everyone 10+,Entertainment,"January 23, 2018"
BOOKS_AND_REFERENCE,4.5,1857,0.1-10MB,Free,0,Everyone,Books & Reference,"August 3, 2018"
LIFESTYLE,3.7,4212,10.1-20MB,Free,0,Everyone,Lifestyle,"July 25, 2018"
COMMUNICATION,4.3,346980,Varies with device,Free,0,Everyone,Communication,"January 23, 2018"
MAPS_AND_NAVIGATION,4.5,65590,10.1-20MB,Free,0,Everyone,Maps & Navigation,"July 9, 2018"
TOOLS,4.1,543,20.1-30MB,Free,0,Everyone,Tools,"June 5, 2018"
GAME,4.4,275447,Varies with device,Free,0,Everyone 10+,Arcade,"August 1, 2018"
FAMILY,4.4,38517,10.1-20MB,Free,0,Teen,Entertainment,"August 2, 2018"
FINANCE,3.7,52,10.1-20MB,Free,0,Everyone,Finance,"May 4, 2018"
BUSINESS,3.2,54,0.1-10MB,Free,0,Everyone,Business,"February 29, 2016"
MEDICAL,4.4,515,Varies with device,Paid,5.49,Everyone,Medical,"April 19, 2017"
MEDICAL,4.6,358,Varies with device,Paid,3.99,Everyone,Medical,"October 25, 2017"
PARENTING,4.7,34336,Varies with device,Free,0,Everyone,Parenting,"July 31, 2018"
FAMILY,4.3,1311,10.1-20MB,Free,0,Everyone,Education,"July 11, 2018"
SPORTS,4.3,91033,Varies with device,Free,0,Everyone,Sports,"August 4, 2018"
GAME,3.9,29990,90.1-100MB,Free,0,Teen,Action,"December 8, 2017"
FAMILY,4.4,48427,Varies with device,Free,0,Everyone 10+,Puzzle,"March 31, 2018"
FAMILY,4.7,7,0.1-10MB,Paid,9.99,Everyone,Education,"November 1, 2013"
SOCIAL,4.2,1259723,70.1-80MB,Free,0,Mature 17+,Social,"August 3, 2018"
MAPS_AND_NAVIGATION,4.3,891,0.1-10MB,Free,0,Everyone,Maps & Navigation,"July 26, 2018"
GAME,4.4,562345,Varies with device,Free,0,Teen,Casino,"July 23, 2018"
BUSINESS,4.5,78662,20.1-30MB,Free,0,Everyone,Business,"February 13, 2018"
TOOLS,3.9,64,0.1-10MB,Free,0,Everyone,Tools,"June 1, 2017"
FAMILY,1.8,5,0.1-10MB,Free,0,Everyone,Education,"December 2, 2017"
DATING,3.8,24,10.1-20MB,Free,0,Mature 17+,Dating,"August 2, 2018"
NEWS_AND_MAGAZINES,3.1,183,0.1-10MB,Free,0,Everyone,News & Magazines,"July 4, 2018"
PERSONALIZATION,4.2,42190,10.1-20MB,Free,0,Teen,Personalization,"July 8, 2018"
TOOLS,4.3,13064,0.1-10MB,Free,0,Everyone,Tools,"May 23, 2018"
TOOLS,4.4,22503,0.1-10MB,Free,0,Everyone,Tools,"July 6, 2018"
TOOLS,4.3,40,0.1-10MB,Free,0,Everyone,Tools,"October 31, 2017"
FAMILY,3.8,70903,40.1-50MB,Free,0,Everyone 10+,Role Playing,"October 27, 2016"
TOOLS,4.6,20418,0.1-10MB,Free,0,Everyone,Tools,"April 8, 2018"
BUSINESS,4.3,0,20.1-30MB,Free,0,Everyone,Business,"August 3, 2018"
FAMILY,4.5,197,10.1-20MB,Paid,2.99,Everyone,Casual;Action & Adventure,"March 23, 2017"
SPORTS,4.5,32386,10.1-20MB,Free,0,Everyone,Sports,"August 1, 2018"
NEWS_AND_MAGAZINES,3.7,24,0.1-10MB,Free,0,Everyone,News & Magazines,"December 24, 2015"
VIDEO_PLAYERS,4.3,25623548,Varies with device,Free,0,Teen,Video Players & Editors,"August 2, 2018"
MEDICAL,4.3,214,0.1-10MB,Paid,2.99,Everyone,Medical,"November 22, 2012"
FAMILY,4.8,1499466,90.1-100MB,Free,0,Teen,Casual,"July 24, 2018"
TOOLS,4.6,2246379,0.1-10MB,Free,0,Everyone,Tools,"June 28, 2018"
DATING,4.2,313724,Varies with device,Free,0,Mature 17+,Dating,"August 4, 2018"
PHOTOGRAPHY,4.0,2076,10.1-20MB,Free,0,Teen,Photography,"May 21, 2018"
TOOLS,4.3,3,10.1-20MB,Free,0,Everyone,Tools,"October 18, 2017"
VIDEO_PLAYERS,4.3,138337,Varies with device,Free,0,Everyone,Video Players & Editors,"April 3, 2018"
LIFESTYLE,3.0,859,0.1-10MB,Free,0,Everyone,Lifestyle,"July 19, 2018"
PHOTOGRAPHY,4.3,1017237,Varies with device,Free,0,Everyone,Photography,"July 30, 2018"
PHOTOGRAPHY,4.6,15700,0.1-10MB,Free,0,Everyone,Photography,"July 7, 2018"
FAMILY,4.7,21,40.1-50MB,Paid,5.99,Everyone,Education;Education,"July 21, 2017"
MEDICAL,4.8,17,30.1-40MB,Free,0,Everyone,Medical,"July 19, 2018"
FAMILY,4.3,1,0.1-10MB,Free,0,Everyone,Entertainment,"November 19, 2017"
PHOTOGRAPHY,4.0,130081,0.1-10MB,Free,0,Everyone,Photography,"November 10, 2017"
VIDEO_PLAYERS,4.7,696665,90.1-100MB,Free,0,Everyone,Video Players & Editors,"July 5, 2018"
GAME,4.2,21661,10.1-20MB,Free,0,Everyone,Trivia,"May 24, 2018"
TOOLS,3.9,8780,0.1-10MB,Free,0,Everyone,Tools,"June 13, 2018"
GAME,4.4,2610680,40.1-50MB,Free,0,Everyone,Arcade,"July 3, 2018"
EVENTS,4.3,0,0.1-10MB,Free,0,Everyone,Events,"October 15, 2017"
NEWS_AND_MAGAZINES,3.9,63640,20.1-30MB,Free,0,Everyone 10+,News & Magazines,"August 1, 2018"
COMMUNICATION,3.0,1820,30.1-40MB,Free,0,Everyone,Communication,"February 15, 2018"
FAMILY,3.1,1734,0.1-10MB,Free,0,Everyone,Strategy,"June 8, 2016"
BOOKS_AND_REFERENCE,4.2,8,0.1-10MB,Free,0,Everyone,Books & Reference,"October 7, 2016"
HEALTH_AND_FITNESS,5.0,5,40.1-50MB,Free,0,Everyone,Health & Fitness,"December 5, 2017"
BUSINESS,4.6,15830,Varies with device,Free,0,Everyone,Business,"July 19, 2018"
LIFESTYLE,4.3,3,0.1-10MB,Free,0,Everyone,Lifestyle,"December 14, 2016"
HOUSE_AND_HOME,4.5,175293,Varies with device,Free,0,Everyone,House & Home,"July 24, 2018"
GAME,4.1,15763,50.1-60MB,Free,0,Everyone,Arcade,"July 17, 2018"
TOOLS,3.9,145,0.1-10MB,Free,0,Everyone,Tools,"May 15, 2018"
DATING,4.3,2430,10.1-20MB,Free,0,Mature 17+,Dating,"July 26, 2018"
FAMILY,4.3,264,50.1-60MB,Free,0,Everyone,Education,"July 31, 2018"
FAMILY,3.7,985,40.1-50MB,Free,0,Everyone,Entertainment;Brain Games,"May 24, 2018"
GAME,4.2,11408,90.1-100MB,Free,0,Teen,Action,"July 6, 2018"
PERSONALIZATION,4.3,4,10.1-20MB,Free,0,Teen,Personalization,"June 21, 2016"
PRODUCTIVITY,4.7,1730,10.1-20MB,Free,0,Everyone,Productivity,"February 1, 2018"
NEWS_AND_MAGAZINES,3.5,6066,50.1-60MB,Free,0,Everyone,News & Magazines,"April 16, 2018"
PRODUCTIVITY,2.9,32,0.1-10MB,Free,0,Everyone,Productivity,"August 3, 2018"
PRODUCTIVITY,4.5,1079491,Varies with device,Free,0,Everyone,Productivity,"July 14, 2018"
AUTO_AND_VEHICLES,3.1,14,0.1-10MB,Free,0,Everyone,Auto & Vehicles,"February 9, 2018"
VIDEO_PLAYERS,3.4,4334,0.1-10MB,Free,0,Everyone,Video Players & Editors,"November 4, 2015"
FAMILY,4.3,879,Varies with device,Free,0,Everyone,Board;Brain Games,"May 22, 2018"
FINANCE,3.4,19,20.1-30MB,Free,0,Everyone,Finance,"August 12, 2017"
DATING,4.3,0,0.1-10MB,Free,0,Everyone,Dating,"July 9, 2018"
TOOLS,4.7,24900999,Varies with device,Free,0,Everyone,Tools,"August 4, 2018"
DATING,4.3,135420,Varies with device,Free,0,Mature 17+,Dating,"July 7, 2018"
TOOLS,4.3,2,0.1-10MB,Free,0,Everyone,Tools,"November 10, 2017"
GAME,3.9,7972,80.1-90MB,Free,0,Teen,Action,"August 12, 2017"
VIDEO_PLAYERS,4.8,259003,Varies with device,Free,0,Everyone,Video Players & Editors,"August 3, 2018"
SHOPPING,4.0,13085,0.1-10MB,Free,0,Teen,Shopping,"November 8, 2017"
SPORTS,4.3,196,0.1-10MB,Free,0,Everyone,Sports,"August 9, 2017"
COMMUNICATION,4.0,8769,0.1-10MB,Free,0,Everyone,Communication,"April 5, 2018"
HEALTH_AND_FITNESS,4.8,570242,10.1-20MB,Free,0,Everyone,Health & Fitness,"August 2, 2018"
SOCIAL,4.3,3781467,Varies with device,Free,0,Mature 17+,Social,"August 2, 2018"
SPORTS,4.4,426,20.1-30MB,Paid,1.99,Everyone,Sports,"June 1, 2016"
FAMILY,4.4,89947,20.1-30MB,Free,0,Everyone 10+,Strategy,"February 9, 2018"
PHOTOGRAPHY,3.8,167652,10.1-20MB,Free,0,Everyone,Photography,"April 23, 2018"
FAMILY,4.1,24668,30.1-40MB,Free,0,Everyone,Simulation,"August 4, 2016"
PRODUCTIVITY,4.2,115,0.1-10MB,Free,0,Everyone,Productivity,"October 5, 2015"
MEDICAL,4.2,34,0.1-10MB,Free,0,Everyone,Medical,"October 12, 2016"
GAME,4.0,3322,80.1-90MB,Free,0,Mature 17+,Action,"March 2, 2017"
TOOLS,4.5,4594198,Varies with device,Free,0,Everyone,Tools,"July 31, 2018"
GAME,3.3,152102,10.1-20MB,Free,0,Teen,Trivia,"June 30, 2018"
FOOD_AND_DRINK,4.2,10159,30.1-40MB,Free,0,Everyone,Food & Drink,"July 17, 2018"
LIFESTYLE,4.3,45,0.1-10MB,Free,0,Everyone,Lifestyle,"December 26, 2017"
SOCIAL,4.5,66577446,Varies with device,Free,0,Teen,Social,"July 31, 2018"
HEALTH_AND_FITNESS,4.4,141163,Varies with device,Free,0,Everyone,Health & Fitness,"June 11, 2018"
PERSONALIZATION,4.3,37,0.1-10MB,Free,0,Everyone,Personalization,"July 21, 2016"
FAMILY,4.4,203101,Varies with device,Free,0,Everyone,Casual,"May 31, 2018"
GAME,3.8,299,20.1-30MB,Free,0,Everyone,Racing,"November 10, 2017"
FOOD_AND_DRINK,3.4,6512,10.1-20MB,Free,0,Everyone,Food & Drink,"April 12, 2018"
ART_AND_DESIGN,4.2,1015,10.1-20MB,Free,0,Everyone,Art & Design,"January 6, 2018"
TOOLS,4.3,9,0.1-10MB,Free,0,Everyone,Tools,"August 20, 2017"
MEDICAL,4.3,0,60.1-70MB,Paid,5.99,Everyone,Medical,"July 15, 2018"
FAMILY,4.2,853495,70.1-80MB,Free,0,Teen,Strategy,"August 2, 2018"
DATING,4.3,3,0.1-10MB,Free,0,Mature 17+,Dating,"July 17, 2018"
FAMILY,3.7,9296,20.1-30MB,Free,0,Teen,Entertainment,"July 24, 2018"
GAME,4.5,464900,30.1-40MB,Free,0,Teen,Arcade,"June 27, 2018"
BUSINESS,3.8,5868,10.1-20MB,Free,0,Everyone,Business,"July 3, 2018"
ENTERTAINMENT,4.2,501498,10.1-20MB,Free,0,Teen,Entertainment,"July 26, 2018"
BUSINESS,4.3,20815,0.1-10MB,Free,0,Everyone,Business,"July 26, 2018"
GAME,5.0,5,0.1-10MB,Free,0,Everyone,Racing,"August 1, 2018"
LIFESTYLE,4.6,284670,Varies with device,Free,0,Everyone,Lifestyle,"July 24, 2018"
GAME,3.4,4490,90.1-100MB,Free,0,Everyone 10+,Action,"September 21, 2017"
FAMILY,3.6,13,0.1-10MB,Free,0,Teen,Entertainment,"June 19, 2015"
FOOD_AND_DRINK,4.3,95,10.1-20MB,Free,0,Everyone,Food & Drink,"January 6, 2018"
LIFESTYLE,4.7,2225,10.1-20MB,Free,0,Everyone,Lifestyle,"July 26, 2018"
FAMILY,4.3,1,0.1-10MB,Free,0,Everyone,Education,"March 23, 2018"
VIDEO_PLAYERS,4.3,22,0.1-10MB,Free,0,Everyone,Video Players & Editors,"August 3, 2018"
PRODUCTIVITY,5.0,5,10.1-20MB,Free,0,Everyone,Productivity,"May 30, 2018"
EVENTS,4.8,48,10.1-20MB,Free,0,Everyone,Events,"September 26, 2017"
BUSINESS,4.3,54520,Varies with device,Free,0,Everyone,Business,"July 30, 2018"
EDUCATION,4.3,776,20.1-30MB,Free,0,Everyone,Education,"July 23, 2018"
FAMILY,5.0,1,0.1-10MB,Paid,4.99,Everyone,Education,"August 31, 2013"
GAME,4.4,1604146,50.1-60MB,Free,0,Teen,Action,"June 27, 2018"
GAME,4.3,1,10.1-20MB,Free,0,Everyone,Arcade,"May 31, 2018"
BUSINESS,2.7,8346,Varies with device,Free,0,Everyone,Business,"September 20, 2017"
FAMILY,4.2,23060,20.1-30MB,Free,0,Everyone,Educational;Education,"July 26, 2018"
TOOLS,4.9,85,10.1-20MB,Free,0,Everyone,Tools,"July 5, 2018"
PHOTOGRAPHY,4.3,462152,0.1-10MB,Free,0,Everyone,Photography,"October 17, 2015"
SPORTS,4.3,2,20.1-30MB,Free,0,Everyone,Sports,"February 27, 2018"
BUSINESS,4.4,2147,0.1-10MB,Free,0,Everyone,Business,"December 14, 2017"
PRODUCTIVITY,4.0,6205,Varies with device,Free,0,Everyone,Productivity,"February 5, 2018"
DATING,4.6,13049,10.1-20MB,Free,0,Mature 17+,Dating,"July 31, 2018"
FINANCE,4.3,38,0.1-10MB,Free,0,Everyone,Finance,"June 30, 2018"
COMICS,3.0,28447,10.1-20MB,Free,0,Teen,Comics,"July 31, 2018"
FAMILY,3.9,80313,0.1-10MB,Free,0,Everyone,Casual,"November 22, 2017"
BUSINESS,4.5,416,0.1-10MB,Free,0,Everyone,Business,"June 30, 2018"
GAME,4.0,630,10.1-20MB,Paid,4.99,Everyone,Adventure,"October 26, 2016"
GAME,4.7,358817,40.1-50MB,Free,0,Everyone,Arcade,"July 30, 2018"
FAMILY,2.9,1073,0.1-10MB,Free,0,Everyone,Entertainment,"August 28, 2016"
FAMILY,3.3,11,0.1-10MB,Free,0,Teen,Entertainment,"August 23, 2017"
LIBRARIES_AND_DEMO,4.3,26,0.1-10MB,Free,0,Everyone,Libraries & Demo,"February 20, 2018"
TRAVEL_AND_LOCAL,4.3,4,10.1-20MB,Free,0,Everyone,Travel & Local,"June 4, 2017"
FAMILY,4.4,13155,80.1-90MB,Free,0,Everyone,Education;Pretend Play,"June 16, 2016"
FAMILY,4.6,71,0.1-10MB,Paid,2.49,Everyone,Strategy,"March 14, 2018"
FAMILY,4.8,23,30.1-40MB,Free,0,Everyone,Educational;Education,"November 28, 2017"
EVENTS,4.6,8232,50.1-60MB,Free,0,Everyone,Events,"July 31, 2018"
COMMUNICATION,4.0,56642847,Varies with device,Free,0,Everyone,Communication,"August 1, 2018"
GAME,3.8,2691,50.1-60MB,Free,0,Teen,Adventure,"February 22, 2017"
SOCIAL,4.3,9562,0.1-10MB,Free,0,Teen,Social,"May 31, 2018"
MEDICAL,4.3,16,30.1-40MB,Free,0,Everyone,Medical,"May 31, 2018"
DATING,4.0,28671,Varies with device,Free,0,Mature 17+,Dating,"August 1, 2018"
MAPS_AND_NAVIGATION,4.5,53562,50.1-60MB,Free,0,Everyone,Maps & Navigation,"May 4, 2018"
LIFESTYLE,4.4,13213,20.1-30MB,Free,0,Everyone,Lifestyle,"March 28, 2018"
HOUSE_AND_HOME,4.3,174,0.1-10MB,Free,0,Everyone,House & Home,"July 26, 2018"
LIFESTYLE,4.0,576,0.1-10MB,Free,0,Everyone,Lifestyle,"June 7, 2018"
COMMUNICATION,4.1,1035,10.1-20MB,Free,0,Everyone,Communication,"August 7, 2018"
PERSONALIZATION,4.4,6271,0.1-10MB,Free,0,Everyone,Personalization,"February 24, 2016"
SOCIAL,3.6,40,0.1-10MB,Free,0,Everyone,Social,"February 17, 2017"
TOOLS,4.3,576454,0.1-10MB,Free,0,Everyone,Tools,"February 5, 2018"
HEALTH_AND_FITNESS,4.7,11689,10.1-20MB,Free,0,Everyone,Health & Fitness,"July 27, 2018"
VIDEO_PLAYERS,4.1,40,0.1-10MB,Free,0,Everyone,Video Players & Editors,"July 13, 2017"
EVENTS,5.0,3,20.1-30MB,Free,0,Everyone,Events,"July 2, 2018"
FAMILY,4.2,721646,90.1-100MB,Free,0,Teen,Simulation,"August 2, 2018"
FAMILY,3.9,1455,0.1-10MB,Free,0,Everyone,Entertainment,"October 11, 2017"
FINANCE,4.2,21996,10.1-20MB,Free,0,Everyone,Finance,"July 19, 2018"
FOOD_AND_DRINK,4.2,68270,60.1-70MB,Free,0,Everyone,Food & Drink,"June 20, 2018"
SPORTS,5.0,7,60.1-70MB,Free,0,Everyone,Sports,"July 23, 2018"
GAME,4.3,5785,90.1-100MB,Free,0,Teen,Racing,"April 12, 2017"
FOOD_AND_DRINK,4.3,511420,Varies with device,Free,0,Everyone,Food & Drink,"August 1, 2018"
PERSONALIZATION,4.8,201,60.1-70MB,Paid,1.49,Everyone,Personalization,"August 4, 2018"
FAMILY,5.0,8,0.1-10MB,Free,0,Everyone,Education,"August 7, 2018"
SOCIAL,4.3,0,0.1-10MB,Free,0,Everyone,Social,"September 24, 2015"
GAME,4.5,5476569,50.1-60MB,Free,0,Teen,Action,"August 3, 2018"
PERSONALIZATION,4.4,7,0.1-10MB,Free,0,Everyone,Personalization,"August 28, 2017"
ENTERTAINMENT,4.3,1633682,50.1-60MB,Free,0,Everyone,Entertainment,"July 3, 2018"
PRODUCTIVITY,3.2,6752,0.1-10MB,Free,0,Everyone,Productivity,"March 21, 2018"
COMMUNICATION,4.2,5387446,Varies with device,Free,0,Everyone,Communication,"July 31, 2018"
ENTERTAINMENT,4.3,256664,70.1-80MB,Free,0,Everyone,Entertainment,"May 4, 2018"
SHOPPING,4.8,14,0.1-10MB,Paid,2.49,Everyone,Shopping,"May 16, 2018"
BUSINESS,4.5,80,10.1-20MB,Free,0,Everyone,Business,"December 23, 2016"
FAMILY,4.1,135,0.1-10MB,Paid,4.84,Everyone,Education,"February 21, 2014"
HEALTH_AND_FITNESS,4.3,12,0.1-10MB,Free,0,Everyone,Health & Fitness,"February 20, 2016"
GAME,4.5,1914,20.1-30MB,Free,0,Everyone,Trivia,"June 29, 2018"
GAME,4.4,19816,50.1-60MB,Free,0,Everyone,Racing,"November 3, 2017"
EDUCATION,4.4,54798,10.1-20MB,Free,0,Everyone,Education,"July 30, 2018"
TOOLS,4.6,2176,0.1-10MB,Free,0,Everyone,Tools,"August 1, 2018"
BUSINESS,4.3,30,90.1-100MB,Free,0,Everyone 10+,Business,"July 16, 2018"
COMMUNICATION,4.0,474,0.1-10MB,Free,0,Everyone,Communication,"August 5, 2016"
MAPS_AND_NAVIGATION,4.3,32225,0.1-10MB,Free,0,Everyone,Maps & Navigation,"July 26, 2018"
FAMILY,4.4,16,40.1-50MB,Free,0,Everyone,Simulation;Education,"July 29, 2018"
PERSONALIZATION,4.2,33074,0.1-10MB,Free,0,Everyone,Personalization,"May 4, 2018"
BOOKS_AND_REFERENCE,3.9,1778,0.1-10MB,Free,0,Mature 17+,Books & Reference,"October 16, 2014"
FAMILY,4.5,2376564,Varies with device,Paid,6.99,Everyone 10+,Arcade;Action & Adventure,"July 24, 2018"
PHOTOGRAPHY,4.0,125616,Varies with device,Free,0,Everyone,Photography,"March 10, 2017"
FAMILY,3.0,119,0.1-10MB,Free,0,Everyone,Entertainment,"December 22, 2017"
NEWS_AND_MAGAZINES,4.3,93708,Varies with device,Free,0,Everyone,News & Magazines,"July 9, 2018"
SPORTS,4.3,3,0.1-10MB,Free,0,Everyone,Sports,"July 13, 2017"
GAME,3.7,11,0.1-10MB,Free,0,Everyone,Card,"May 21, 2018"
BUSINESS,4.1,489,10.1-20MB,Free,0,Everyone,Business,"June 27, 2018"
GAME,4.3,2045554,20.1-30MB,Free,0,Teen,Role Playing,"July 30, 2018"
SPORTS,4.7,5229,10.1-20MB,Free,0,Everyone,Sports,"May 17, 2018"
FINANCE,4.6,111254,0.1-10MB,Free,0,Everyone,Finance,"July 3, 2018"
FAMILY,4.5,10216997,Varies with device,Free,0,Everyone 10+,Casual;Action & Adventure,"July 12, 2018"
MEDICAL,4.3,0,20.1-30MB,Free,0,Everyone,Medical,"July 17, 2018"
FAMILY,4.3,56444,40.1-50MB,Paid,4.99,Everyone,Sports;Action & Adventure,"February 8, 2017"
FAMILY,4.3,2,0.1-10MB,Free,0,Teen,Strategy,"September 13, 2016"
PHOTOGRAPHY,4.9,7,0.1-10MB,Free,0,Everyone,Photography,"July 11, 2015"
FINANCE,3.9,460,0.1-10MB,Free,0,Everyone,Finance,"July 16, 2018"
HEALTH_AND_FITNESS,4.3,0,0.1-10MB,Free,0,Everyone,Health & Fitness,"July 9, 2018"
FAMILY,3.6,17,10.1-20MB,Free,0,Teen,Education,"September 15, 2015"
BUSINESS,4.7,4162,0.1-10MB,Free,0,Everyone,Business,"July 24, 2018"
EDUCATION,4.3,423,20.1-30MB,Free,0,Everyone,Education,"April 3, 2018"
GAME,4.2,152,10.1-20MB,Free,0,Teen,Casino,"July 8, 2018"
NEWS_AND_MAGAZINES,4.6,2090,0.1-10MB,Free,0,Everyone,News & Magazines,"August 5, 2018"
MEDICAL,4.7,4318,10.1-20MB,Free,0,Everyone,Medical,"July 26, 2018"
