Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Last Updated
GAME,4.3,52199,Varies with device,Free,0,Teen,Casino,"May 18, 2017"
SHOPPING,4.3,2588,21M,Free,0,Everyone,Shopping,"July 23, 2018"
SHOPPING,4.0,4,2.4M,Free,0,Everyone,Shopping,"August 4, 2017"
EVENTS,4.1,110,2.6M,Free,0,Teen,Events,"June 5, 2018"
SHOPPING,4.3,44071,56M,Free,0,Everyone,Shopping,"July 19, 2018"
LIFESTYLE,4.3,1,12M,Free,0,Everyone,Lifestyle,"December 12, 2016"
GAME,4.6,23134775,97M,Free,0,Everyone 10+,Strategy,"June 27, 2018"
BUSINESS,4.3,32584,Varies with device,Free,0,Everyone,Business,"May 4, 2018"
TOOLS,3.4,71852,22M,Free,0,Everyone,Tools,"May 23, 2018"
GAME,4.4,3017,39M,Free,0,Mature 17+,Adventure,"January 2, 2018"
FAMILY,4.3,23,11M,Free,0,Everyone,Entertainment,"May 29, 2018"
LIFESTYLE,1.9,71,24M,Free,0,Everyone,Lifestyle,"May 8, 2017"
GAME,4.0,166033,23M,Free,0,Everyone 10+,Arcade,"January 31, 2018"
COMMUNICATION,4.3,0,5.7M,Paid,$19.99,Everyone,Communication,"July 11, 2018"
COMMUNICATION,3.7,25,3.7M,Free,0,Everyone,Communication,"February 6, 2017"
COMMUNICATION,4.4,552635,29M,Free,0,Everyone,Communication,"August 1, 2018"
SHOPPING,4.5,6210998,15M,Free,0,Everyone,Shopping,"August 3, 2018"
FAMILY,4.3,59152,50M,Free,0,Everyone 10+,Role Playing,"March 29, 2018"
FAMILY,4.3,1216,59M,Free,0,Everyone 10+,Simulation,"June 11, 2018"
FAMILY,4.9,1288,26M,Free,0,Everyone,Education,"July 11, 2018"
TRAVEL_AND_LOCAL,4.3,201,45M,Free,0,Everyone,Travel & Local,"July 16, 2018"
TOOLS,1.4,20,4.1M,Free,0,Everyone,Tools,"July 6, 2018"
SOCIAL,4.9,3071,63M,Free,0,Teen,Social,"July 13, 2018"
GAME,4.3,771001,52M,Free,0,Everyone 10+,Action,"June 11, 2018"
VIDEO_PLAYERS,4.7,316,2.8M,Free,0,Everyone,Video Players & Editors,"July 4, 2014"
SOCIAL,4.8,5,3.0M,Free,0,Teen,Social,"July 20, 2018"
FAMILY,3.9,13,17M,Free,0,Everyone,Entertainment,"July 6, 2015"
FAMILY,4.3,0,11M,Free,0,Everyone,Entertainment,"July 26, 2017"
GAME,4.6,8778,36M,Free,0,Teen,Music,"January 2, 2018"
FAMILY,4.4,7320,10M,Free,0,Everyone,Entertainment;Education,"July 7, 2017"
SOCIAL,4.2,83488,Varies with device,Free,0,Everyone,Social,"July 24, 2018"
SHOPPING,4.3,0,4.5M,Free,0,Everyone,Shopping,"March 31, 2017"
MEDICAL,4.3,0,29M,Free,0,Everyone,Medical,"October 6, 2017"
NEWS_AND_MAGAZINES,3.4,736,8.5M,Free,0,Teen,News & Magazines,"August 3, 2018"
COMMUNICATION,4.4,483782,20M,Free,0,Everyone,Communication,"July 29, 2018"
TRAVEL_AND_LOCAL,4.3,18622,44M,Free,0,Everyone,Travel & Local,"August 3, 2018"
EDUCATION,4.6,37862,5.4M,Free,0,Everyone,Education,"June 7, 2018"
SHOPPING,4.0,13085,2.7M,Free,0,Teen,Shopping,"November 8, 2017"
PHOTOGRAPHY,4.2,28390,38M,Free,0,Everyone,Photography,"July 19, 2017"
PERSONALIZATION,4.1,112977,13M,Free,0,Everyone,Personalization,"May 22, 2018"
PHOTOGRAPHY,4.0,5855,4.9M,Free,0,Everyone,Photography,"July 12, 2018"
NEWS_AND_MAGAZINES,4.1,49259,Varies with device,Free,0,Everyone 10+,News & Magazines,"August 2, 2018"
GAME,4.7,1535973,Varies with device,Free,0,Teen,Action,"July 23, 2018"
ART_AND_DESIGN,4.7,353,4.2M,Free,0,Teen,Art & Design,"April 27, 2018"
SPORTS,3.7,215,76M,Free,0,Everyone,Sports,"June 28, 2018"
MEDICAL,5.0,2,7.1M,Free,0,Everyone,Medical,"August 3, 2018"
SPORTS,4.5,459,8.0M,Free,0,Everyone 10+,Sports,"July 23, 2018"
HEALTH_AND_FITNESS,4.6,20161,Varies with device,Free,0,Everyone,Health & Fitness,"August 1, 2018"
FAMILY,4.3,10483141,24M,Free,0,Everyone,Casual,"May 25, 2018"
PRODUCTIVITY,4.1,979,720k,Free,0,Everyone,Productivity,"September 30, 2013"
FINANCE,4.7,6208,14M,Free,0,Everyone,Finance,"June 12, 2018"
HOUSE_AND_HOME,3.8,2496,Varies with device,Free,0,Everyone,House & Home,"July 5, 2018"
FOOD_AND_DRINK,4.6,4925,17M,Free,0,Everyone,Food & Drink,"June 10, 2018"
BUSINESS,4.3,0,11M,Free,0,Everyone,Business,"July 17, 2017"
FOOD_AND_DRINK,4.4,321134,30M,Free,0,Everyone,Food & Drink,"June 12, 2018"
TOOLS,4.2,27,3.4M,Free,0,Everyone,Tools,"May 17, 2016"
SPORTS,3.5,50179,23M,Free,0,Everyone,Sports,"August 2, 2018"
COMMUNICATION,4.3,4187998,16M,Free,0,Everyone,Communication,"July 18, 2018"
COMICS,3.3,126,4.7M,Free,0,Teen,Comics,"July 24, 2018"
LIFESTYLE,5.0,5,3.2M,Free,0,Everyone,Lifestyle,"August 31, 2017"
FAMILY,4.3,1,21M,Free,0,Everyone,Education,"March 5, 2018"
TOOLS,3.8,3341,1.9M,Free,0,Everyone,Tools,"April 17, 2016"
GAME,4.4,13714,41M,Free,0,Everyone 10+,Action,"April 15, 2017"
TOOLS,3.0,19,22M,Paid,$4.99,Everyone,Tools,"July 9, 2016"
GAME,4.1,7279,54M,Free,0,Everyone,Racing,"March 9, 2018"
PERSONALIZATION,4.0,126,8.0M,Free,0,Everyone,Personalization,"October 19, 2017"
FAMILY,4.4,9443,21M,Free,0,Teen,Simulation,"December 12, 2016"
PRODUCTIVITY,3.8,24517,22M,Free,0,Everyone,Productivity,"May 23, 2018"
BUSINESS,4.1,25195,21M,Free,0,Everyone,Business,"February 26, 2018"
EDUCATION,4.7,6290507,Varies with device,Free,0,Everyone,Education;Education,"August 1, 2018"
TOOLS,4.3,9,6.6M,Free,0,Everyone,Tools,"October 4, 2016"
PRODUCTIVITY,4.0,198,3.5M,Free,0,Everyone,Productivity,"January 26, 2017"
FAMILY,4.5,256,30M,Free,0,Everyone,Simulation,"July 13, 2018"
GAME,4.0,368,48M,Free,0,Everyone 10+,Action,"March 28, 2018"
GAME,4.4,153381,Varies with device,Free,0,Teen,Action,"June 18, 2018"
GAME,3.9,2454,37M,Free,0,Everyone,Arcade,"September 10, 2017"
FAMILY,4.3,17,42M,Free,0,Everyone,Simulation,"July 14, 2018"
GAME,4.4,14,6.6M,Free,0,Everyone,Adventure,"March 15, 2016"
GAME,4.2,3247,26M,Free,0,Teen,Action,"July 25, 2017"
TOOLS,4.3,3268,467k,Free,0,Everyone,Tools,"December 16, 2017"
PHOTOGRAPHY,4.6,28107,5.7M,Paid,$2.99,Everyone,Photography,"June 11, 2018"
TOOLS,4.3,34,12M,Free,0,Everyone,Tools,"February 25, 2018"
SPORTS,4.0,176448,10M,Free,0,Everyone,Sports,"November 21, 2017"
PHOTOGRAPHY,4.5,21841,7.7M,Free,0,Everyone,Photography,"July 24, 2018"
MAPS_AND_NAVIGATION,4.4,3652,32M,Free,0,Everyone,Maps & Navigation,"July 25, 2018"
MEDICAL,4.6,129,2.9M,Paid,$5.49,Everyone,Medical,"April 6, 2018"
TOOLS,4.3,2158,3.0M,Free,0,Everyone,Tools,"March 7, 2018"
LIBRARIES_AND_DEMO,4.1,142,442k,Free,0,Everyone,Libraries & Demo,"February 5, 2017"
TOOLS,4.5,2,3.9M,Paid,$1.76,Everyone,Tools,"December 3, 2017"
GAME,4.2,2460,25M,Paid,$0.99,Mature 17+,Action,"November 19, 2016"
DATING,4.6,185,5.0M,Free,0,Mature 17+,Dating,"July 16, 2018"
TOOLS,4.3,13,8.1M,Free,0,Everyone,Tools,"May 9, 2018"
GAME,4.4,579519,99M,Free,0,Mature 17+,Action,"July 18, 2018"
FAMILY,4.7,6294400,Varies with device,Free,0,Everyone,Education;Education,"August 1, 2018"
TOOLS,3.9,33,473k,Free,0,Everyone,Tools,"May 5, 2016"
LIFESTYLE,4.1,14,13M,Free,0,Everyone,Lifestyle,"October 17, 2015"
NEWS_AND_MAGAZINES,2.2,23,33M,Free,0,Everyone,News & Magazines,"June 6, 2018"
TRAVEL_AND_LOCAL,3.8,43935,Varies with device,Free,0,Everyone,Travel & Local,"August 1, 2018"
FAMILY,4.3,87,30M,Free,0,Everyone,Education,"February 15, 2018"
TRAVEL_AND_LOCAL,4.3,11182,62M,Free,0,Everyone,Travel & Local,"July 30, 2018"
GAME,4.4,5234825,Varies with device,Free,0,Everyone,Action,"November 14, 2017"
SPORTS,4.5,5675,49M,Free,0,Everyone,Sports,"April 18, 2018"
TOOLS,4.5,8190074,17M,Free,0,Everyone,Tools,"June 1, 2018"
MEDICAL,4.6,395,19M,Paid,$9.99,Everyone,Medical,"July 16, 2018"
COMMUNICATION,3.4,5,2.4M,Free,0,Teen,Communication,"April 27, 2016"
FAMILY,1.0,1,2.0M,Paid,$1.49,Everyone,Education,"April 9, 2012"
PERSONALIZATION,4.7,1141545,15M,Free,0,Everyone,Personalization,"July 31, 2018"
PRODUCTIVITY,4.3,16149,Varies with device,Free,0,Everyone,Productivity,"July 24, 2018"
PERSONALIZATION,3.8,23,5.9M,Free,0,Everyone,Personalization,"July 16, 2018"
TRAVEL_AND_LOCAL,3.3,97,16M,Free,0,Everyone,Travel & Local,"January 27, 2016"
TRAVEL_AND_LOCAL,4.4,1162838,Varies with device,Free,0,Everyone,Travel & Local,"August 4, 2018"
PRODUCTIVITY,4.6,16,3.2M,Free,0,Everyone,Productivity,"August 23, 2017"
TOOLS,4.3,1,3.3M,Free,0,Everyone,Tools,"May 24, 2018"
NEWS_AND_MAGAZINES,3.1,124,12M,Free,0,Everyone,News & Magazines,"June 29, 2018"
SOCIAL,4.0,852455,68M,Free,0,Mature 17+,Social,"August 3, 2018"
FAMILY,4.0,1007,7.4M,Free,0,Everyone,Entertainment,"November 30, 2016"
FINANCE,4.6,161440,16M,Free,0,Everyone,Finance,"August 3, 2018"
LIFESTYLE,4.4,33,23M,Free,0,Everyone,Lifestyle,"October 12, 2017"
GAME,4.4,6198563,67M,Free,0,Everyone,Casual,"July 10, 2018"
BOOKS_AND_REFERENCE,4.7,28237,10M,Free,0,Everyone,Books & Reference,"April 22, 2018"
SPORTS,4.1,288809,6.6M,Free,0,Everyone,Sports,"September 27, 2017"
FINANCE,2.8,851,30M,Free,0,Everyone,Finance,"June 26, 2018"
FINANCE,4.7,65,12M,Free,0,Everyone,Finance,"June 12, 2018"
GAME,4.4,5235294,Varies with device,Free,0,Everyone,Action,"November 14, 2017"
GAME,4.4,4637439,96M,Free,0,Everyone 10+,Arcade,"July 19, 2018"
COMMUNICATION,4.0,13469,5.1M,Free,0,Everyone,Communication,"June 5, 2018"
NEWS_AND_MAGAZINES,4.1,40975,36M,Free,0,Everyone 10+,News & Magazines,"August 2, 2018"
WEATHER,3.7,631,3.0M,Free,0,Everyone,Weather,"May 30, 2015"
PRODUCTIVITY,4.2,1117,3.0M,Free,0,Everyone,Productivity,"October 18, 2017"
BUSINESS,4.3,10,2.7M,Free,0,Everyone,Business,"July 19, 2016"
SOCIAL,4.1,2520,12M,Free,0,Teen,Social,"November 17, 2017"
TOOLS,4.3,1,51M,Free,0,Everyone,Tools,"September 19, 2017"
TOOLS,4.2,155,16M,Free,0,Everyone,Tools,"February 24, 2018"
GAME,4.3,2536,32M,Free,0,Everyone,Trivia,"October 2, 2016"
GAME,4.2,62636,17M,Free,0,Teen,Action,"July 2, 2018"
COMMUNICATION,4.3,659395,11M,Free,0,Everyone,Communication,"June 7, 2018"
TRAVEL_AND_LOCAL,4.0,305,5.4M,Free,0,Everyone,Travel & Local,"June 20, 2018"
SHOPPING,4.2,4977,9.8M,Free,0,Everyone,Shopping,"July 25, 2018"
FAMILY,4.4,13155,83M,Free,0,Everyone,Education;Pretend Play,"June 16, 2016"
FAMILY,4.5,144,70M,Paid,$2.99,Teen,Role Playing,"January 26, 2018"
SOCIAL,4.3,48,11M,Free,0,Everyone,Social,"May 12, 2017"
DATING,4.1,825,Varies with device,Free,0,Mature 17+,Dating,"December 28, 2017"
HEALTH_AND_FITNESS,4.0,12906,8.5M,Free,0,Everyone,Health & Fitness,"October 8, 2012"
GAME,4.4,1644,15M,Paid,$7.99,Everyone,Board,"April 5, 2017"
SOCIAL,4.2,79130,23M,Free,0,Teen,Social,"August 2, 2018"
MEDICAL,4.3,0,29M,Free,0,Everyone,Medical,"January 17, 2018"
DATING,4.0,28671,Varies with device,Free,0,Mature 17+,Dating,"August 1, 2018"
TOOLS,3.8,89,3.9M,Free,0,Everyone,Tools,"July 1, 2018"
TOOLS,4.3,255,1.6M,Paid,$14.99,Everyone,Tools,"July 25, 2018"
EDUCATION,4.1,29980,Varies with device,Free,0,Everyone,Education,"August 17, 2017"
COMMUNICATION,5.0,5,3.7M,Free,0,Everyone,Communication,"April 2, 2018"
PERSONALIZATION,2.5,6,234k,Free,0,Everyone,Personalization,"August 10, 2013"
GAME,4.2,147791,38M,Free,0,Teen,Action,"July 26, 2018"
EVENTS,4.0,26089,Varies with device,Free,0,Everyone,Events,"August 2, 2018"
HEALTH_AND_FITNESS,2.2,6,8.0M,Free,0,Everyone,Health & Fitness,"January 5, 2018"
NEWS_AND_MAGAZINES,4.0,4332,12M,Free,0,Everyone,News & Magazines,"March 16, 2018"
TOOLS,4.6,16771865,Varies with device,Free,0,Everyone,Tools,"August 4, 2018"
TOOLS,4.3,2,20M,Free,0,Everyone,Tools,"May 16, 2018"
BUSINESS,4.3,2,12M,Free,0,Everyone,Business,"September 23, 2017"
SOCIAL,4.4,120,2.3M,Free,0,Teen,Social,"October 5, 2017"
GAME,4.0,1744,37M,Free,0,Mature 17+,Action,"May 19, 2018"
MEDICAL,4.8,59158,11M,Free,0,Everyone,Medical,"July 26, 2018"
MEDICAL,4.3,0,4.6M,Free,0,Everyone,Medical,"July 27, 2018"
EDUCATION,4.6,56065,37M,Free,0,Everyone,Education,"July 26, 2018"
LIFESTYLE,2.0,11,6.2M,Free,0,Everyone,Lifestyle,"June 12, 2018"
AUTO_AND_VEHICLES,4.8,7021,17M,Free,0,Everyone,Auto & Vehicles,"July 27, 2018"
BOOKS_AND_REFERENCE,4.5,42729,Varies with device,Free,0,Everyone,Books & Reference,"November 26, 2014"
FAMILY,4.4,1852,62M,Free,0,Everyone,Simulation,"October 31, 2017"
MEDICAL,4.8,78825,11M,Free,0,Everyone,Medical,"August 2, 2018"
GAME,4.3,1000417,Varies with device,Free,0,Teen,Action,"July 5, 2018"
BOOKS_AND_REFERENCE,4.9,922752,Varies with device,Free,0,Everyone,Books & Reference,"June 15, 2018"
FINANCE,4.6,8,31M,Free,0,Everyone,Finance,"May 2, 2018"
GAME,4.2,951435,14M,Free,0,Everyone,Racing,"January 17, 2018"
FINANCE,4.4,42809,23M,Free,0,Everyone,Finance,"July 27, 2018"
PERSONALIZATION,4.3,1961,6.6M,Free,0,Everyone,Personalization,"June 29, 2018"
PARENTING,4.5,806,11M,Free,0,Everyone,Parenting,"August 4, 2018"
MEDICAL,4.8,69126,61M,Free,0,Everyone,Medical,"June 1, 2018"
LIFESTYLE,3.8,2548,4.9M,Free,0,Everyone,Lifestyle,"January 30, 2018"
BUSINESS,4.3,4,30M,Free,0,Everyone,Business,"July 3, 2018"
TOOLS,3.7,533,7.3M,Free,0,Everyone,Tools,"July 31, 2018"
LIFESTYLE,4.5,23966,872k,Paid,$5.99,Everyone,Lifestyle,"June 27, 2018"
DATING,3.0,1145,1.4M,Free,0,Mature 17+,Dating,"February 25, 2016"
FAMILY,4.3,0,5.1M,Free,0,Everyone,Entertainment,"July 13, 2018"
HEALTH_AND_FITNESS,4.5,27396,59M,Free,0,Mature 17+,Health & Fitness,"July 16, 2018"
FAMILY,4.1,488039,58M,Free,0,Teen,Strategy,"November 15, 2017"
MEDICAL,4.2,168,25M,Paid,$24.99,Everyone,Medical,"August 11, 2017"
GAME,4.5,567984,39M,Free,0,Everyone,Racing,"July 16, 2018"
FOOD_AND_DRINK,3.8,3320,8.4M,Free,0,Everyone,Food & Drink,"August 4, 2018"
FAMILY,4.4,6190,23M,Free,0,Everyone,Educational;Education,"August 24, 2015"
PRODUCTIVITY,4.2,858208,Varies with device,Free,0,Everyone,Productivity,"August 6, 2018"
COMMUNICATION,4.3,2546549,Varies with device,Free,0,Everyone,Communication,"August 3, 2018"
GAME,4.6,12,18M,Free,0,Everyone,Arcade,"July 31, 2017"
PARENTING,4.8,1940,38M,Free,0,Everyone,Parenting;Music & Video,"July 18, 2018"
GAME,4.0,22435,100M,Free,0,Teen,Action,"August 1, 2018"
FAMILY,1.9,141,65M,Free,0,Everyone,Educational,"March 6, 2018"
PERSONALIZATION,4.5,61,7.5M,Free,0,Everyone,Personalization,"April 4, 2018"
VIDEO_PLAYERS,4.4,32,239k,Free,0,Everyone,Video Players & Editors,"May 18, 2018"
FINANCE,4.3,6,9.9M,Free,0,Everyone,Finance,"October 25, 2016"
FAMILY,4.3,6669,31M,Free,0,Everyone,Simulation,"March 1, 2018"
MEDICAL,4.6,395,19M,Paid,$9.99,Everyone,Medical,"July 16, 2018"
BUSINESS,4.4,51507,Varies with device,Free,0,Everyone,Business,"August 2, 2018"
BOOKS_AND_REFERENCE,4.3,0,13M,Paid,$5.99,Everyone,Books & Reference,"August 10, 2017"
DATING,4.3,8,9.3M,Free,0,Mature 17+,Dating,"July 2, 2018"
COMMUNICATION,3.8,4,892k,Free,0,Everyone,Communication,"July 16, 2018"
BOOKS_AND_REFERENCE,4.4,577550,Varies with device,Free,0,Everyone,Books & Reference,"August 2, 2018"
NEWS_AND_MAGAZINES,4.7,174827,25M,Free,0,Mature 17+,News & Magazines,"August 4, 2018"
FAMILY,4.4,11442,66M,Free,0,Everyone,Educational;Creativity,"June 30, 2016"
FAMILY,4.3,525552,48M,Free,0,Everyone,Action;Action & Adventure,"October 15, 2017"
MAPS_AND_NAVIGATION,4.9,49,3.9M,Free,0,Everyone,Maps & Navigation,"October 16, 2017"
TOOLS,4.2,2058,2.3M,Free,0,Everyone,Tools,"May 15, 2017"
NEWS_AND_MAGAZINES,5.0,3,5.7M,Free,0,Everyone,News & Magazines,"May 26, 2018"
PERSONALIZATION,4.3,19,206k,Free,0,Everyone,Personalization,"November 25, 2016"
TOOLS,4.5,876866,9.1M,Free,0,Everyone,Tools,"July 27, 2018"
PHOTOGRAPHY,4.3,68071,Varies with device,Free,0,Everyone,Photography,"May 5, 2018"
LIFESTYLE,2.9,41,2.9M,Paid,$379.99,Everyone,Lifestyle,"July 1, 2018"
BUSINESS,3.1,20973,31M,Free,0,Everyone,Business,"August 1, 2018"
TRAVEL_AND_LOCAL,4.4,47780,19M,Free,0,Everyone,Travel & Local,"July 31, 2018"
FAMILY,4.3,0,26M,Free,0,Everyone,Entertainment,"August 12, 2017"
ENTERTAINMENT,4.6,243747,Varies with device,Free,0,Teen,Entertainment,"August 2, 2018"
BUSINESS,3.3,49,51k,Free,0,Everyone,Business,"January 18, 2012"
GAME,4.3,275843,41M,Free,0,Teen,Adventure,"July 19, 2018"
BUSINESS,4.6,5800,8.6M,Free,0,Everyone,Business,"August 2, 2018"
HEALTH_AND_FITNESS,4.2,2509,5.0M,Free,0,Mature 17+,Health & Fitness,"April 20, 2018"
GAME,4.6,9394,33M,Paid,$4.99,Everyone,Puzzle,"November 30, 2017"
EDUCATION,4.5,342918,8.1M,Free,0,Everyone,Education,"July 29, 2018"
PRODUCTIVITY,4.2,1623,1.8M,Free,0,Everyone,Productivity,"March 6, 2018"
COMMUNICATION,4.4,63576,Varies with device,Free,0,Everyone,Communication,"August 2, 2018"
FAMILY,4.2,1749,6.2M,Free,0,Everyone,Casual,"December 29, 2017"
MEDICAL,3.4,650,27M,Free,0,Everyone,Medical,"July 23, 2018"
GAME,4.4,45871,99M,Free,0,Teen,Action,"May 8, 2017"
FAMILY,4.5,278,Varies with device,Free,0,Everyone,Racing;Action & Adventure,"July 11, 2018"
ENTERTAINMENT,4.5,12216,13M,Free,0,Teen,Entertainment,"July 24, 2018"
GAME,4.1,355,53M,Free,0,Teen,Adventure,"July 10, 2018"
SHOPPING,4.1,28523,29M,Free,0,Everyone,Shopping,"August 3, 2018"
EDUCATION,4.7,1107903,Varies with device,Free,0,Everyone,Education,"August 2, 2018"
FAMILY,3.4,267,1.5M,Free,0,Everyone,Entertainment,"March 8, 2017"
GAME,4.3,11051,44M,Free,0,Teen,Casino,"June 25, 2018"
FOOD_AND_DRINK,4.3,19373,43M,Free,0,Everyone,Food & Drink,"July 31, 2018"
GAME,4.6,3883589,57M,Free,0,Everyone,Casual,"July 26, 2018"
TOOLS,4.0,885,8.0M,Free,0,Everyone,Tools,"October 30, 2015"
HEALTH_AND_FITNESS,4.3,2,10M,Free,0,Everyone,Health & Fitness,"July 9, 2018"
MEDICAL,4.7,10,4.3M,Free,0,Everyone,Medical,"June 5, 2018"
MAPS_AND_NAVIGATION,4.9,124,3.4M,Free,0,Everyone,Maps & Navigation,"March 26, 2018"
EDUCATION,4.7,9888,Varies with device,Free,0,Everyone,Education,"July 30, 2018"
PERSONALIZATION,4.3,1,20M,Free,0,Everyone,Personalization,"April 13, 2018"
MEDICAL,4.4,1517,8.5M,Free,0,Everyone,Medical,"July 13, 2018"
GAME,4.3,8537,29M,Free,0,Everyone 10+,Action,"November 3, 2015"
TRAVEL_AND_LOCAL,4.0,33782,7.6M,Free,0,Everyone,Travel & Local,"July 11, 2018"
NEWS_AND_MAGAZINES,4.1,49259,Varies with device,Free,0,Everyone 10+,News & Magazines,"August 2, 2018"
DATING,4.5,182986,77M,Free,0,Mature 17+,Dating,"August 2, 2018"
FAMILY,4.7,24557,24M,Free,0,Everyone,Casual;Creativity,"August 3, 2018"
ENTERTAINMENT,3.1,5241,Varies with device,Free,0,Everyone,Entertainment,"June 6, 2018"
FINANCE,4.3,7215,18M,Free,0,Everyone,Finance,"July 23, 2018"
MAPS_AND_NAVIGATION,4.3,334,676k,Free,0,Everyone,Maps & Navigation,"August 23, 2016"
MEDICAL,3.9,6266,34M,Free,0,Everyone,Medical,"May 22, 2018"
PERSONALIZATION,4.8,3283,3.6M,Free,0,Everyone,Personalization,"October 17, 2014"
MAPS_AND_NAVIGATION,3.5,8,32M,Free,0,Everyone,Maps & Navigation,"August 1, 2017"
PRODUCTIVITY,3.8,637,7.2M,Free,0,Everyone,Productivity,"October 31, 2017"
BUSINESS,4.3,10,2.8M,Free,0,Everyone,Business,"April 11, 2018"
GAME,4.5,148945,46M,Free,0,Everyone,Casual,"July 17, 2018"
VIDEO_PLAYERS,4.1,45744,Varies with device,Free,0,Everyone,Video Players & Editors,"June 3, 2016"
GAME,4.3,2,26M,Free,0,Everyone,Word,"March 11, 2018"
FOOD_AND_DRINK,3.8,22513,11M,Free,0,Everyone,Food & Drink,"May 21, 2018"
EDUCATION,4.1,200058,18M,Free,0,Everyone,Education,"July 20, 2018"
FINANCE,4.2,348132,Varies with device,Free,0,Everyone,Finance,"July 26, 2018"
BUSINESS,4.8,6,7.7M,Free,0,Everyone,Business,"August 7, 2018"
SPORTS,4.3,0,26M,Free,0,Everyone,Sports,"February 19, 2018"
HOUSE_AND_HOME,4.5,8481,7.5M,Free,0,Everyone,House & Home,"August 3, 2018"
MEDICAL,4.2,4303,Varies with device,Free,0,Everyone,Medical,"September 6, 2016"
PHOTOGRAPHY,4.5,10859051,Varies with device,Free,0,Everyone,Photography,"August 6, 2018"
MEDICAL,4.2,4559,6.4M,Free,0,Everyone,Medical,"July 27, 2018"
BEAUTY,4.3,182,5.7M,Free,0,Everyone 10+,Beauty,"September 20, 2017"
SOCIAL,4.3,5,Varies with device,Free,0,Teen,Social,"June 11, 2018"
LIFESTYLE,3.3,3,7.4M,Free,0,Everyone,Lifestyle,"September 15, 2015"
LIFESTYLE,4.0,53144,21M,Free,0,Everyone,Lifestyle,"July 13, 2018"
GAME,4.6,14989,78M,Free,0,Teen,Card,"July 6, 2018"
SPORTS,4.2,36183,20M,Free,0,Teen,Sports,"January 20, 2018"
EVENTS,4.7,120,5.1M,Free,0,Everyone,Events,"July 25, 2018"
TOOLS,3.5,138,141k,Paid,$4.99,Everyone,Tools,"March 5, 2015"
HEALTH_AND_FITNESS,4.3,2,957k,Free,0,Teen,Health & Fitness,"November 13, 2017"
FAMILY,4.6,41,9.2M,Free,0,Everyone,Education,"July 7, 2017"
TOOLS,4.4,8259,3.5M,Free,0,Everyone,Tools,"July 18, 2018"
NEWS_AND_MAGAZINES,2.8,636,1.4M,Free,0,Everyone,News & Magazines,"June 8, 2018"
FAMILY,4.3,14,4.9M,Free,0,Teen,Entertainment,"July 21, 2018"
MEDICAL,4.2,1135,12M,Paid,$9.00,Everyone,Medical,"July 16, 2018"
EDUCATION,4.4,1769,Varies with device,Free,0,Everyone,Education,"July 11, 2018"
FAMILY,4.9,16,10M,Free,0,Everyone,Education,"July 22, 2017"
FAMILY,4.3,82471,Varies with device,Free,0,Everyone,Entertainment;Music & Video,"July 5, 2018"
PHOTOGRAPHY,4.6,11677,19M,Free,0,Everyone,Photography,"July 5, 2018"
SPORTS,3.7,818,5.3M,Free,0,Everyone,Sports,"June 8, 2016"
TOOLS,3.3,472,2.0M,Free,0,Everyone,Tools,"October 17, 2017"
BOOKS_AND_REFERENCE,4.7,263,9.1M,Free,0,Everyone,Books & Reference,"January 1, 2015"
MAPS_AND_NAVIGATION,3.7,20605,Varies with device,Free,0,Everyone,Maps & Navigation,"August 6, 2018"
FAMILY,4.3,2,5.9M,Free,0,Everyone,Education,"November 21, 2017"
SOCIAL,4.1,382120,28M,Free,0,Everyone,Social,"July 26, 2018"
MEDICAL,5.0,2,29M,Free,0,Everyone,Medical,"July 11, 2018"
TOOLS,4.5,429580,Varies with device,Free,0,Everyone,Tools,"March 16, 2018"
LIBRARIES_AND_DEMO,4.3,411,95M,Free,0,Everyone,Libraries & Demo,"June 8, 2018"
COMMUNICATION,4.4,7,5.3M,Free,0,Everyone,Communication,"October 8, 2015"
ART_AND_DESIGN,4.2,44829,20M,Free,0,Teen,Art & Design,"April 2, 2018"
LIFESTYLE,4.3,601,5.1M,Free,0,Everyone,Lifestyle,"December 20, 2017"
SPORTS,4.6,1238,9.5M,Free,0,Everyone,Sports,"January 15, 2018"
PRODUCTIVITY,4.2,30291,Varies with device,Free,0,Everyone,Productivity,"May 29, 2018"
GAME,4.7,990796,75M,Free,0,Everyone,Action,"May 24, 2018"
FAMILY,4.4,16459,88M,Free,0,Everyone,Entertainment,"July 15, 2017"
GAME,3.4,256,9.1M,Free,0,Everyone,Action,"December 8, 2016"
GAME,4.3,224514,81M,Free,0,Teen,Strategy,"July 18, 2018"
TOOLS,4.5,85387,5.4M,Free,0,Everyone,Tools,"July 3, 2018"
PRODUCTIVITY,4.2,21507,6.6M,Free,0,Everyone,Productivity,"August 31, 2017"
BUSINESS,4.3,0,6.4M,Free,0,Everyone,Business,"March 13, 2018"
FINANCE,4.7,20535,Varies with device,Free,0,Everyone,Finance,"July 31, 2018"
SPORTS,3.3,974,33M,Free,0,Everyone,Sports,"August 1, 2018"
FAMILY,4.2,419375,31M,Free,0,Everyone 10+,Casual,"June 21, 2016"
PHOTOGRAPHY,4.7,142758,22M,Free,0,Everyone,Photography,"July 6, 2018"
FAMILY,5.0,5,69M,Free,0,Everyone,Education,"July 10, 2017"
PERSONALIZATION,4.3,0,15M,Free,0,Teen,Personalization,"October 2, 2016"
